Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",15,4,14,29,,1.0,,11.0,3.0,7.0,6.0,7.0,2.0,3.0,2.0,15.0,17.0,,,4.0,1.0,,83.0
5,"Broadbent, Matthew",5,,8,13,,,,,,2.0,2.0,,,,,5.0,7.0,,,3.0,,,63.0
20,"Brogan, Dean",8,3,8,16,,,22.0,,1.0,2.0,1.0,4.0,2.0,2.0,,8.0,7.0,2.0,,4.0,,,81.0
27,"Carlile, Alipate",7,6,11,18,,,,2.0,1.0,,,1.0,,,,2.0,15.0,,,9.0,,,96.0
1,"Cassisi, Domenic",8,2,12,20,,,,14.0,,3.0,3.0,2.0,,1.0,,8.0,11.0,1.0,,2.0,,,78.0
30,"Chaplin, Troy",11,4,8,19,,,1.0,4.0,2.0,,2.0,6.0,2.0,3.0,,9.0,9.0,1.0,,6.0,,,95.0
35,"Cornes, Chad",1,1,3,4,,,,1.0,,1.0,,2.0,,1.0,,3.0,1.0,1.0,,1.0,,,75.0
18,"Cornes, Kane",11,5,13,24,,,,5.0,,,6.0,2.0,2.0,,,10.0,14.0,1.0,,,,,94.0
41,"Davenport, Jason",6,3,8,14,2,,,5.0,,2.0,1.0,2.0,,1.0,,8.0,4.0,1.0,1.0,,,,73.0
33,"Ebert, Brett",9,6,2,11,2,2.0,,3.0,,3.0,,1.0,,,,5.0,6.0,3.0,4.0,1.0,,1.0,92.0
8,"Hartlett, Hamish",9,3,3,12,,1.0,,6.0,2.0,2.0,2.0,4.0,2.0,1.0,,9.0,5.0,,,,,,68.0
44,"Logan, Tom",9,8,11,20,1,,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,,6.0,14.0,,1.0,4.0,1.0,,86.0
4,"Motlop, Daniel",7,4,4,11,,4.0,2.0,2.0,,1.0,1.0,3.0,,1.0,,7.0,4.0,1.0,3.0,2.0,,1.0,86.0
22,"Nash, Jay",11,3,2,13,,,,2.0,2.0,2.0,,2.0,,,,5.0,8.0,,,2.0,,,74.0
6,"Pearce, Danyle",19,3,10,29,,,,5.0,5.0,6.0,1.0,1.0,3.0,,,8.0,18.0,,,2.0,,,86.0
15,"Rodan, David",12,,7,19,,1.0,,8.0,3.0,2.0,9.0,3.0,4.0,1.0,,13.0,6.0,,,,5.0,,74.0
3,"Salopek, Steven",15,5,6,21,1,,,1.0,1.0,3.0,,3.0,2.0,3.0,,7.0,14.0,,1.0,1.0,1.0,,81.0
43,"Stewart, Daniel",6,4,1,7,1,,,2.0,,5.0,,2.0,2.0,2.0,,4.0,3.0,1.0,1.0,4.0,,,77.0
14,"Stewart, Paul",4,,8,12,,,,,1.0,1.0,,,,,,4.0,7.0,,,1.0,,,78.0
9,"Surjan, Jacob",6,2,6,12,,,,2.0,1.0,1.0,,,,,,2.0,7.0,,,4.0,,,97.0
21,"Thomas, Matt",9,3,10,19,1,,1.0,5.0,1.0,1.0,2.0,,,,,6.0,11.0,,,1.0,,,89.0
12,"Trengove, Jackson",4,1,4,8,,1.0,13.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,7.0,,,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,70,159,351,8,15.0,39.0,85.0,25.0,46.0,37.0,47.0,24.0,21.0,2.0,145.0,195.0,12.0,11.0,52.0,8.0,2.0,
Opposition,Opposition,232,109,117,349,10,14.0,37.0,69.0,37.0,45.0,35.0,48.0,22.0,24.0,4.0,135.0,197.0,11.0,8.0,73.0,,8.0,
