Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 303d,67 (41-2-24 62.69%),69 (1.03),←,
16,"Barnard, Paul",23y 206d,25 (12-0-13 48.00%),7 (0.28),14 (9-0-5 64.29%),3 (0.21)
8,"Bewick, Darren",29y 16d,165 (102-1-62 62.12%),264 (1.60),←,
34,"Blumfield, Justin",18y 287d,9 (6-0-3 66.67%),2 (0.22),←,
14,"Calthorpe, David",23y 20d,62 (35-2-25 58.06%),41 (0.66),←,
9,"Cockatoo-Collins, Che",21y 185d,52 (31-3-18 62.50%),75 (1.44),←,
38,"Denham, Sean",27y 130d,135 (78-4-53 59.26%),53 (0.39),91 (54-4-33 61.54%),32 (0.35)
22,"Doolan, Ben",23y 240d,70 (34-3-33 50.71%),10 (0.14),45 (27-2-16 62.22%),6 (0.13)
31,"Fletcher, Dustin",21y 122d,73 (47-3-23 66.44%),19 (0.26),←,
39,"Hardwick, Damien",24y 19d,48 (29-1-18 61.46%),9 (0.19),←,
1,"Harvey, Mark",31y 87d,198 (130-3-65 66.41%),169 (0.85),←,
5,"Hird, James",23y 215d,86 (51-4-31 61.63%),142 (1.65),←,
18,"Lloyd, Matthew",18y 143d,14 (8-1-5 60.71%),24 (1.71),←,
25,"Lucas, Scott",18y 251d,14 (9-0-5 64.29%),11 (0.79),←,
2,"Mercuri, Mark",22y 198d,78 (48-3-27 63.46%),114 (1.46),←,
10,"ODonnell, Gary",31y 117d,204 (125-4-75 62.25%),74 (0.36),←,
47,"Olarenshaw, Ricky",23y 218d,43 (27-1-15 63.95%),10 (0.23),←,
19,"Somerville, Peter",28y 60d,119 (74-3-42 63.45%),86 (0.72),←,
21,"Wallis, Dean",27y 10d,73 (40-1-32 55.48%),28 (0.38),←,
4,"Wanganeen, Gavin",23y 80d,125 (72-3-50 58.80%),63 (0.50),←,
35,"Young, Barry",26y 72d,98 (44-2-52 45.92%),55 (0.56),45 (25-2-18 57.78%),32 (0.71)
Totals,Totals,24y 124d,1758 (1043-44-671 59.33%),1325 (0.75),,
C,"Sheedy, Kevin",48y 257d,376 (241-5-130 64.76%),,←,
