St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 303d,53 (28-1-24 53.77%),32 (0.60),←,
27,"Blake, Jason",31y 30d,202 (113-5-84 57.18%),35 (0.17),←,
35,"Cripps, Jamie",19y 357d,7 (3-0-4 42.86%),8 (1.14),←,
26,"Dal Santo, Nick",28y 52d,219 (130-5-84 60.50%),121 (0.55),←,
24,"Dempster, Sean",28y 85d,122 (74-3-45 61.89%),17 (0.14),68 (39-3-26 59.56%),9 (0.13)
25,"Fisher, Sam",29y 279d,170 (107-4-59 64.12%),20 (0.12),←,
14,"Geary, Jarryn",23y 296d,55 (40-0-15 72.73%),12 (0.22),←,
19,"Gilbert, Sam",25y 239d,113 (72-4-37 65.49%),19 (0.17),←,
18,"Goddard, Brendon",26y 330d,188 (118-3-67 63.56%),95 (0.51),←,
7,"Hayes, Lenny",32y 91d,244 (124-6-114 52.05%),82 (0.34),←,
4,"Jones, Clinton",28y 72d,100 (68-4-28 70.00%),29 (0.29),←,
23,"Koschitzke, Justin",29y 207d,179 (102-3-74 57.82%),222 (1.24),←,
5,"McEvoy, Ben",22y 278d,56 (39-2-15 71.43%),16 (0.29),←,
32,"Milera, Terry",24y 97d,3 (2-0-1 66.67%),3 (1.00),←,
44,"Milne, Stephen",32y 37d,239 (131-5-103 55.86%),497 (2.08),←,
11,"Montagna, Leigh",28y 164d,172 (108-4-60 63.95%),102 (0.59),←,
16,"Newnes, Jack",19y 50d,2 (2-0-0 100.00%),,←,
34,"Polo, Dean",25y 253d,73 (29-2-42 41.10%),18 (0.25),17 (11-0-6 64.71%),7 (0.41)
12,"Riewoldt, Nick",29y 180d,222 (123-5-94 56.53%),481 (2.17),←,
31,"Simpkin, Tom",21y 251d,4 (3-0-1 75.00%),,←,
28,"Stanley, Rhys",21y 135d,12 (10-0-2 83.33%),9 (0.75),←,
3,"Steven, Jack",22y 17d,33 (19-1-13 59.09%),26 (0.79),←,
Totals,Totals,26y 40d,2468 (1445-57-966 58.55%),1844 (0.75),,
C,"Watters, Scott",43y 80d,3 (2-0-1 66.67%),,←,
