Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
22,"Aitken, Ian",23y 340d,52 (34-1-17 66.35%),8 (0.15),←,
31,"Alvin, Tom",29y,137 (81-1-55 59.49%),50 (0.36),←,
17,"Arceri, Mark",26y 178d,71 (33-0-38 46.48%),102 (1.44),1 (0-0-1 0.00%),
16,"Bond, Chris",22y 85d,8 (3-0-5 37.50%),4 (0.50),←,
21,"Bradley, Craig",27y 180d,118 (73-1-44 62.29%),89 (0.75),←,
40,"Cavedon, Andrew",19y 167d,4 (2-0-2 50.00%),,←,
35,"Dean, Peter",26y 43d,110 (71-1-38 65.00%),15 (0.14),←,
3,"Dennis, Richard",24y 264d,52 (37-0-15 71.15%),34 (0.65),←,
6,"Dorotich, Jon",28y 359d,93 (56-1-36 60.75%),75 (0.81),←,
9,"Edgar, Stephen",24y 79d,10 (4-0-6 40.00%),1 (0.10),←,
13,"Hanna, Mil",25y 16d,69 (36-1-32 52.90%),32 (0.46),←,
28,"Kernahan, David",25y 284d,30 (15-0-15 50.00%),8 (0.27),←,
4,"Kernahan, Stephen",27y 232d,120 (74-1-45 62.08%),326 (2.72),←,
44,"Madden, Justin",29y 325d,208 (130-1-77 62.74%),142 (0.68),163 (100-1-62 61.66%),122 (0.75)
23,"Meldrum, Paul",30y 220d,143 (93-1-49 65.38%),134 (0.94),←,
27,"OSullivan, Luke",23y 24d,17 (7-0-10 41.18%),12 (0.71),←,
19,"Phillips, Andrew",21y 84d,26 (12-1-13 48.08%),20 (0.77),←,
7,"Ratten, Brett",19y 284d,5 (2-0-3 40.00%),2 (0.40),←,
26,"Rhys-Jones, David",28y 309d,176 (101-0-75 57.39%),107 (0.61),100 (63-0-37 63.00%),68 (0.68)
36,"Rieniets, Tim",25y 7d,16 (9-0-7 56.25%),4 (0.25),←,
Totals,Totals,25y 174d,1465 (873-10-582 59.59%),1165 (0.80),,
C,"Parkin, David",48y 221d,287 (168-1-118 58.71%),,124 (81-1-42 65.73%),
