Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",12,7,,12,9,1.0,,,,,,,3.0,3.0,2.0,,,,,,,,
6,"Barnes, John",7,3,6,13,,,23.0,,,,,,3.0,,,,,,,,,,
30,"Biddiscombe, Craig",8,3,4,12,1,1.0,,3.0,,,,,1.0,,,,,,,,,,
9,"Breuer, Shayne",17,5,8,25,,1.0,,3.0,,,,,,1.0,,,,,,,,,
16,"Brownless, Bill",11,5,7,18,1,,1.0,,,,,,3.0,1.0,,,,,,,,,
8,"Burns, Ronnie",8,3,6,14,2,1.0,,,,,,,,1.0,,,,,,,,,
2,"Colbert, Leigh",12,11,3,15,,,,2.0,,,,,,1.0,1.0,,,,,,,,
7,"Couch, Paul",13,6,6,19,,,,1.0,,,,,2.0,,,,,,,,,,
19,"Hall, Derek",11,6,7,18,1,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
32,"Hocking, Garry",15,4,14,29,1,,,4.0,,,,,,5.0,3.0,,,,,,,,
13,"Kilpatrick, Glenn",,,1,1,,,,,,,,,,,,,,,,,,,
4,"Lord, Aaron",4,3,4,8,,1.0,,,,,,,,,,,,,,,,,
21,"Mansfield, Michael",12,7,3,15,5,,,,,,,,,1.0,,,,,,,,,
17,"McGrath, Tim",8,,,8,,,,,,,,,2.0,1.0,,,,,,,,,
28,"McKinnon, Martin",5,3,4,9,,,,2.0,,,,,,,,,,,,,,,
23,"Pickering, Liam",19,6,7,26,,,,,,,,,,,,,,,,,,,
15,"Riccardi, Peter",15,5,2,17,1,1.0,,6.0,,,,,,,,,,,,,,,
27,"Sanderson, Brenton",9,5,4,13,,,,2.0,,,,,,,,,,,,,,,
12,"Sholl, Brad",14,5,7,21,,1.0,,,,,,,,,,,,,,,,,
37,"Simpson, Sean",10,4,7,17,,,,1.0,,,,,,,,,,,,,,,
26,"Stoneham, Barry",8,6,4,12,,,1.0,3.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,97,104,322,21,13.0,26.0,27.0,,,,,16.0,16.0,6.0,,,,,,,,
Opposition,Opposition,167,61,100,267,11,10.0,14.0,31.0,,,,,16.0,16.0,,,,,,,,,
