Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",11,5,15,26,,,,5.0,2.0,5.0,4.0,3.0,,,,10.0,16.0,1.0,,1.0,,,74.0
7,"Cunningham, Harry",7,8,5,12,,1.0,,6.0,1.0,3.0,,,,,,2.0,10.0,,1.0,,,1.0,86.0
37,"Goodes, Adam",13,10,5,18,2,1.0,,2.0,,1.0,,2.0,1.0,1.0,,5.0,14.0,,3.0,,,,87.0
39,"Grundy, Heath",14,7,8,22,,,,3.0,7.0,3.0,,3.0,1.0,1.0,,6.0,15.0,,,6.0,2.0,,100.0
15,"Jack, Kieren",14,3,12,26,,1.0,,4.0,1.0,3.0,7.0,2.0,5.0,1.0,,14.0,9.0,,,2.0,,1.0,83.0
32,"Jetta, Lewis",17,4,7,24,,,,,4.0,5.0,2.0,2.0,,,,5.0,20.0,,,2.0,,2.0,78.0
12,"Kennedy, Josh",14,3,14,28,1,,,2.0,,6.0,7.0,5.0,1.0,2.0,,15.0,13.0,,1.0,4.0,,2.0,85.0
44 ↑,"Lloyd, Jake",4,1,4,8,,,,1.0,,1.0,,,,,,,8.0,,,1.0,,,26.0
9,"Malceski, Nick",20,7,7,27,,1.0,,3.0,7.0,3.0,,1.0,1.0,,,4.0,23.0,,1.0,1.0,4.0,,88.0
21,"McGlynn, Ben",16,5,9,25,2,1.0,,4.0,2.0,5.0,5.0,1.0,5.0,,2.0,14.0,11.0,1.0,,3.0,,,90.0
3,"McVeigh, Jarrad",15,2,9,24,1,,,7.0,3.0,6.0,3.0,3.0,,1.0,,10.0,14.0,,,,,1.0,94.0
1 ↓,"Membrey, Tim",5,4,4,9,,,,1.0,,,,,1.0,,,3.0,6.0,,,1.0,,,56.0
26,"Parker, Luke",16,3,19,35,,2.0,,5.0,3.0,4.0,7.0,3.0,3.0,2.0,3.0,18.0,16.0,,,1.0,,,85.0
38,"Pyke, Mike",3,4,9,12,1,,49.0,6.0,,1.0,1.0,3.0,1.0,,,9.0,3.0,3.0,1.0,4.0,,,90.0
24,"Rampe, Dane",7,6,10,17,,,,6.0,5.0,2.0,,3.0,2.0,1.0,,5.0,12.0,,,4.0,,,81.0
20,"Reid, Sam",3,3,6,9,1,,2.0,2.0,,,1.0,,1.0,,,5.0,4.0,1.0,1.0,2.0,,,82.0
25,"Richards, Ted",12,6,4,16,,,,,4.0,2.0,,1.0,,,,7.0,8.0,3.0,,3.0,,,100.0
16,"Rohan, Gary",6,3,9,15,1,1.0,,3.0,,3.0,1.0,2.0,,,,5.0,11.0,,,4.0,2.0,,77.0
2,"Shaw, Rhyce",12,7,6,18,,,,1.0,3.0,1.0,1.0,2.0,,1.0,,3.0,14.0,,,1.0,2.0,,83.0
40,"Smith, Nick",8,3,8,16,,,,1.0,1.0,1.0,1.0,,,,,5.0,11.0,,,5.0,,,83.0
8,"Tippett, Kurt",5,2,3,8,2,1.0,3.0,,,,,3.0,2.0,1.0,,4.0,4.0,,2.0,,,,89.0
22,"Towers, Dean",4,2,5,9,,,,5.0,,1.0,,,,,,2.0,7.0,,1.0,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,98,178,404,11,13.0,54.0,67.0,43.0,56.0,40.0,39.0,24.0,11.0,5.0,151.0,249.0,9.0,11.0,46.0,10.0,7.0,
Opposition,Opposition,177,55,169,346,8,9.0,45.0,69.0,39.0,54.0,47.0,53.0,11.0,24.0,1.0,137.0,211.0,8.0,11.0,50.0,5.0,8.0,
