North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 207d,19 (10-0-9 52.63%),6 (0.32),9 (3-0-6 33.33%),2 (0.22)
18,"Atley, Shaun",23y 349d,131 (73-0-58 55.73%),16 (0.12),←,
50,"Brown, Ben",23y 281d,54 (36-0-18 66.67%),91 (1.69),←,
10,"Cunnington, Ben",25y 58d,144 (80-0-64 55.56%),58 (0.40),←,
15,"Dal Santo, Nick",32y 187d,321 (184-5-132 58.10%),156 (0.49),61 (39-0-22 63.93%),16 (0.26)
38,"Daw, Majak",25y 169d,24 (10-0-14 41.67%),22 (0.92),←,
14,"Dumont, Trent",21y 58d,19 (6-0-13 31.58%),7 (0.37),←,
11,"Firrito, Michael",32y 274d,274 (140-2-132 51.46%),29 (0.11),←,
43,"Gibson, Sam",30y 92d,107 (63-0-44 58.88%),46 (0.43),←,
22,"Goldstein, Todd",28y 57d,170 (92-1-77 54.41%),88 (0.52),←,
6,"Hansen, Lachlan",28y 10d,137 (69-1-67 50.73%),76 (0.55),←,
29,"Harvey, Brent",38y 105d,431 (235-3-193 54.87%),518 (1.20),←,
4,"Higgins, Shaun",28y 176d,161 (80-1-80 50.00%),176 (1.09),32 (22-0-10 68.75%),48 (1.50)
34,"Macmillan, Jamie",24y 339d,103 (57-0-46 55.34%),41 (0.40),←,
21,"McDonald, Luke",21y 200d,51 (33-0-18 64.71%),3 (0.06),←,
17,"Mullett, Aaron",24y 186d,66 (35-0-31 53.03%),26 (0.39),←,
20,"Petrie, Drew",33y 317d,315 (159-3-153 50.95%),428 (1.36),←,
9,"Swallow, Andrew",29y 86d,207 (107-1-99 51.93%),76 (0.37),←,
25,"Tarrant, Robbie",27y 124d,83 (44-0-39 53.01%),41 (0.49),←,
12,"Thomas, Lindsay",28y 181d,195 (98-2-95 50.77%),317 (1.63),←,
8,"Wells, Daniel",31y 206d,242 (125-2-115 52.07%),150 (0.62),←,
7,"Ziebell, Jack",25y 181d,146 (75-0-71 51.37%),89 (0.61),←,
Totals,Totals,27y 224d,3400 (1811-21-1568 53.26%),2460 (0.72),,
C,"Scott, Brad",40y 116d,156 (85-0-71 54.49%),,←,
