Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",13,4,4,17,1,,,2.0,2.0,5.0,,2.0,,,,,16.0,,1.0,1.0,1.0,1.0,75.0
4,"Bontempelli, Marcus",9,2,20,29,2,1.0,2.0,4.0,,5.0,9.0,7.0,,2.0,3.0,18.0,14.0,,2.0,5.0,,,86.0
5,"Boyd, Matthew",18,2,10,28,,,,2.0,7.0,2.0,1.0,5.0,1.0,,,9.0,15.0,,,1.0,1.0,,90.0
15,"Campbell, Tom",7,2,6,13,,,24.0,2.0,1.0,3.0,3.0,1.0,1.0,,,10.0,2.0,1.0,,1.0,,,86.0
6,"Dahlhaus, Luke",4,,4,8,1,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,5.0,,,1.0,,,18.0
35,"Daniel, Caleb",12,2,8,20,,,,5.0,1.0,3.0,1.0,2.0,,2.0,,2.0,17.0,,,,3.0,3.0,76.0
29,"Dickson, Tory",7,4,4,11,2,1.0,,3.0,,3.0,,2.0,,1.0,,3.0,8.0,,3.0,2.0,,1.0,89.0
20,"Dunkley, Josh",4,1,10,14,,1.0,,6.0,,2.0,3.0,2.0,,1.0,,9.0,5.0,1.0,,1.0,,,86.0
30,"Hamling, Joel",,2,6,6,,,,5.0,1.0,,,1.0,,,,3.0,3.0,,,13.0,,,90.0
22,"Honeychurch, Mitch",12,5,10,22,1,1.0,,6.0,2.0,2.0,3.0,2.0,1.0,1.0,,9.0,13.0,1.0,,1.0,,1.0,77.0
7,"Hunter, Lachie",16,6,9,25,,,,1.0,7.0,3.0,,5.0,,1.0,,6.0,19.0,,,2.0,,1.0,89.0
21,"Liberatore, Tom",8,2,16,24,1,,,8.0,,6.0,13.0,4.0,1.0,3.0,,21.0,7.0,,,3.0,,,84.0
11,"Macrae, Jack",8,2,13,21,,,,10.0,,2.0,2.0,1.0,1.0,,,6.0,16.0,,,1.0,,,88.0
38,"Morris, Dale",4,,6,10,,,,5.0,2.0,,,2.0,1.0,1.0,,5.0,4.0,,,13.0,,,96.0
42,"Picken, Liam",9,1,16,25,,,,5.0,3.0,1.0,2.0,8.0,,3.0,,13.0,13.0,,1.0,1.0,,,83.0
43,"Redpath, Jack",7,7,2,9,4,,,2.0,,2.0,,6.0,,1.0,,3.0,6.0,2.0,4.0,1.0,,1.0,83.0
18,"Roberts, Fletcher",2,1,5,7,,,,,1.0,,,,,,,2.0,4.0,,,12.0,,,89.0
23,"Roughead, Jordan",6,4,6,12,,,29.0,4.0,,,1.0,1.0,1.0,,,2.0,9.0,,,3.0,,,86.0
9,"Stringer, Jake",8,1,8,16,3,1.0,,1.0,,2.0,2.0,5.0,,2.0,,10.0,7.0,1.0,,2.0,1.0,,90.0
1,"Suckling, Matt",11,,6,17,,1.0,,2.0,6.0,1.0,,1.0,,1.0,,5.0,10.0,,,2.0,2.0,,85.0
3,"Wallis, Mitch",13,2,15,28,,1.0,,4.0,1.0,6.0,6.0,5.0,2.0,1.0,,18.0,10.0,,1.0,,,,79.0
34,"Williams, Bailey",6,5,8,14,,,,1.0,2.0,2.0,,2.0,,2.0,,4.0,10.0,,,2.0,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,55,192,376,15,10.0,55.0,80.0,36.0,51.0,46.0,65.0,10.0,23.0,3.0,161.0,213.0,6.0,12.0,68.0,8.0,9.0,
Opposition,Opposition,217,86,168,385,14,13.0,35.0,95.0,31.0,55.0,34.0,46.0,23.0,10.0,3.0,161.0,231.0,15.0,13.0,62.0,7.0,10.0,
