0,1,2,3,4,5,6
←,"Round: 14 Venue: Stadium Australia Date: Sat, 5-Jul-2008 7:10 PM Attendance: 59266","Round: 14 Venue: Stadium Australia Date: Sat, 5-Jul-2008 7:10 PM Attendance: 59266","Round: 14 Venue: Stadium Australia Date: Sat, 5-Jul-2008 7:10 PM Attendance: 59266","Round: 14 Venue: Stadium Australia Date: Sat, 5-Jul-2008 7:10 PM Attendance: 59266","Round: 14 Venue: Stadium Australia Date: Sat, 5-Jul-2008 7:10 PM Attendance: 59266",→
←,Sydney,1.3.9,1.5.11,2.7.19,6.14.50,→
←,Collingwood,1.5.11,5.7.37,8.12.60,11.13.79,→
←,Qrt margin,CW by 2,CW by 26,CW by 41,CW by 29,→
←,Qrt scores,CW 11-9,CW 26-2,CW 23-8,SY 31-19,→
←,Field umpires,"Michael Vozzo (203), Hayden Kennedy (426), Simon Meredith (80)","Michael Vozzo (203), Hayden Kennedy (426), Simon Meredith (80)","Michael Vozzo (203), Hayden Kennedy (426), Simon Meredith (80)","Michael Vozzo (203), Hayden Kennedy (426), Simon Meredith (80)",→
