Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",5,5,2,7,3,,,1.0,,,,3.0,,2.0,,2.0,5.0,1.0,3.0,,,,91.0
3,"Coniglio, Stephen",12,2,7,19,2,,,1.0,1.0,3.0,6.0,,2.0,,,8.0,10.0,,1.0,1.0,,,89.0
35,"Corr, Aidan",6,3,3,9,,,,1.0,2.0,1.0,,,,,,1.0,9.0,,,3.0,,,82.0
13,"Cumming, Isaac",5,1,3,8,,,,3.0,1.0,1.0,,,,,,4.0,1.0,1.0,,,,1.0,83.0
16,"Daniels, Brent",5,1,4,9,,,,2.0,,4.0,2.0,1.0,1.0,,,7.0,3.0,,,3.0,1.0,1.0,81.0
1,"Davis, Phil",5,3,1,6,,,,,1.0,,,4.0,1.0,1.0,,2.0,5.0,,,5.0,,,89.0
24,"de Boer, Matt",8,1,6,14,,,,5.0,,2.0,5.0,3.0,5.0,3.0,1.0,5.0,9.0,,,,,,83.0
31,"Finlayson, Jeremy",7,1,,7,1,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,3.0,,,1.0,,1.0,83.0
12,"Green, Tom",3,1,3,6,,,,2.0,,,2.0,1.0,1.0,,,4.0,3.0,,,1.0,,1.0,68.0
4,"Greene, Toby",12,6,4,16,4,1.0,,,1.0,2.0,1.0,3.0,,2.0,3.0,3.0,11.0,,4.0,1.0,,2.0,90.0
19,"Haynes, Nick",17,9,3,20,,,,,9.0,1.0,1.0,4.0,1.0,,,8.0,12.0,2.0,,2.0,,1.0,87.0
27,"Himmelberg, Harry",4,2,3,7,,,,,,3.0,1.0,2.0,1.0,1.0,,5.0,2.0,1.0,1.0,2.0,,1.0,92.0
2,"Hopper, Jacob",10,7,12,22,,,,3.0,1.0,5.0,4.0,2.0,2.0,,,11.0,10.0,,1.0,1.0,,1.0,85.0
10,"Jacobs, Sam",7,1,3,10,,,28.0,5.0,,4.0,5.0,,2.0,,,7.0,5.0,,,3.0,,1.0,82.0
22,"Kelly, Josh",10,2,8,18,,1.0,,6.0,,2.0,1.0,2.0,3.0,1.0,,7.0,10.0,,1.0,,,,91.0
40,"Kennedy, Adam",1,,,1,,,,,,,,,,,,,1.0,,,,,,15.0
17,"Langdon, Zac",6,2,4,10,1,,,2.0,,,,,2.0,,,5.0,5.0,,1.0,2.0,,,74.0
38,"Lloyd, Daniel",12,5,1,13,2,,,2.0,1.0,3.0,,2.0,1.0,1.0,,4.0,9.0,1.0,3.0,1.0,,2.0,83.0
36,"Perryman, Harry",10,2,10,20,4,,,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,14.0,1.0,1.0,3.0,,,93.0
23,"Shaw, Heath",10,7,1,11,,,,3.0,1.0,1.0,,4.0,,1.0,,2.0,9.0,1.0,,2.0,,,82.0
15,"Taylor, Sam",,1,4,4,,,,1.0,2.0,,,1.0,,1.0,,3.0,1.0,1.0,,2.0,,,82.0
6,"Whitfield, Lachie",12,2,9,21,,,,2.0,6.0,2.0,1.0,,,,,3.0,14.0,,1.0,2.0,,1.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,64,91,258,17,3.0,32.0,43.0,31.0,39.0,33.0,37.0,24.0,15.0,6.0,99.0,151.0,9.0,17.0,35.0,1.0,13.0,
Opposition,Opposition,176,83,98,274,11,7.0,28.0,29.0,21.0,41.0,30.0,57.0,15.0,24.0,,103.0,171.0,8.0,9.0,34.0,3.0,11.0,
