Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",26y 64d,114 (66-4-44 59.65%),46 (0.40),←,
21,"Balta, Noah",24y 160d,89 (51-2-36 58.43%),30 (0.34),←,
41,"Banks, Sam",20y 364d,9 (4-0-5 44.44%),1 (0.11),←,
29,"Bolton, Shai",25y 114d,117 (67-4-46 58.97%),138 (1.18),←,
35,"Broad, Nathan",30y 351d,129 (86-3-40 67.83%),3 (0.02),←,
30,"Brown, Tom",20y 245d,3 (1-0-2 33.33%),,←,
44,"Campbell, Seth",19y 93d,4 (1-0-3 25.00%),3 (0.75),←,
27,"Dow, Thomson",22y 167d,21 (7-1-13 35.71%),1 (0.05),←,
42,"Lefau, Mykelti",25y 283d,2 (1-0-1 50.00%),2 (1.00),←,
19,"Lynch, Tom",31y 152d,219 (91-4-124 42.47%),462 (2.11),88 (54-3-31 63.07%),208 (2.36)
31,"Mansell, Rhyan",23y 301d,35 (13-1-21 38.57%),14 (0.40),←,
33,"McIntosh, Kamdyn",29y 363d,172 (106-3-63 62.50%),48 (0.28),←,
46,"Miller, Ben",24y 213d,27 (13-3-11 53.70%),9 (0.33),←,
25,"Nankervis, Toby",29y 232d,139 (89-2-48 64.75%),37 (0.27),127 (82-2-43 65.35%),34 (0.27)
50,"Pickett, Marlion",32y 85d,82 (43-4-35 54.88%),25 (0.30),←,
17,"Rioli, Daniel",26y 350d,164 (97-4-63 60.37%),104 (0.63),←,
10,"Rioli, Maurice",21y 212d,30 (17-2-11 60.00%),19 (0.63),←,
5,"Ross, Jack",23y 210d,67 (34-2-31 52.24%),15 (0.22),←,
15,"Short, Jayden",28y 67d,157 (93-4-60 60.51%),35 (0.22),←,
40,"Sonsie, Tyler",21y 64d,11 (5-1-5 50.00%),3 (0.27),←,
14,"Taranto, Tim",26y 63d,141 (70-3-68 50.71%),70 (0.50),27 (11-1-15 42.59%),22 (0.81)
1,"Vlastuin, Nick",29y 347d,215 (130-4-81 61.40%),29 (0.13),←,
45,"Young, Tylar",25y 208d,22 (9-0-13 40.91%),,←,
Totals,Totals,25y 252d,1969 (1094-51-824 55.56%),1094 (0.56),,
C,"Yze, Adem",46y 192d,5 (2-0-3 40.00%),,4 (1-0-3 25.00%),
