Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 197d,171 (125-1-45 73.39%),327 (1.91),←,
9,"Burgoyne, Shaun",35y 218d,348 (234-2-112 67.53%),278 (0.80),191 (137-2-52 72.25%),107 (0.56)
5,"Burton, Ryan",21y 116d,33 (15-1-17 46.97%),5 (0.15),←,
18,"Ceglar, Jonathon",27y 102d,51 (39-0-12 76.47%),30 (0.59),←,
8,"Duryea, Taylor",27y 33d,111 (78-1-32 70.72%),20 (0.18),←,
12,"Frawley, James",29y 249d,195 (70-1-124 36.15%),24 (0.12),56 (36-0-20 64.29%),6 (0.11)
19,"Gunston, Jack",26y 223d,159 (107-1-51 67.61%),311 (1.96),145 (102-1-42 70.69%),291 (2.01)
15,"Hardwick, Blake",21y 111d,30 (16-1-13 55.00%),1 (0.03),←,
31,"Henderson, Ricky",29y 258d,117 (57-1-59 49.15%),61 (0.52),27 (11-1-15 42.59%),18 (0.67)
4,"Impey, Jarman",22y 322d,85 (45-0-40 52.94%),41 (0.48),10 (5-0-5 50.00%),7 (0.70)
39,"Lewis, Mitch",19y 225d,2 (0-0-2 0.00%),,←,
7,"McEvoy, Ben",28y 320d,178 (104-3-71 59.27%),71 (0.40),87 (53-1-33 61.49%),44 (0.51)
32,"Mirra, David",27y 68d,5 (2-0-3 40.00%),,←,
3,"Mitchell, Tom",24y 361d,97 (57-1-39 59.28%),53 (0.55),32 (15-1-16 48.44%),15 (0.47)
35,"Morrison, Harry",19y 196d,9 (4-0-5 44.44%),2 (0.22),←,
10,"OMeara, Jaeger",24y 93d,59 (24-0-35 40.68%),36 (0.61),15 (6-0-9 40.00%),9 (0.60)
28,"Puopolo, Paul",30y 176d,154 (113-0-41 73.38%),157 (1.02),←,
2,"Roughead, Jarryd",31y 124d,263 (165-2-96 63.12%),545 (2.07),←,
26,"Shiels, Liam",27y 28d,172 (120-1-51 70.06%),61 (0.35),←,
6,"Sicily, James",23y 141d,52 (31-1-20 60.58%),49 (0.94),←,
16,"Smith, Isaac",29y 148d,167 (121-1-45 72.75%),140 (0.84),←,
24,"Stratton, Ben",29y 87d,156 (107-1-48 68.91%),1 (0.01),←,
Totals,Totals,26y 206d,2614 (1634-19-961 62.51%),2213 (0.85),,
C,"Clarkson, Alastair",50y 30d,315 (195-2-118 62.22%),,←,
