Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",6,3,2,8,,,,3.0,4.0,1.0,,3.0,,2.0,,1.0,5.0,,,7.0,2.0,,93.0
35,"Biglands, Rhett",5,2,3,8,,,20.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,,6.0,2.0,1.0,,,,,45.0
44,"Bock, Nathan",6,4,,6,1,1.0,,1.0,,5.0,,3.0,,2.0,,3.0,3.0,2.0,2.0,1.0,1.0,,100.0
4,"Clarke, Matthew",5,2,2,7,1,,29.0,3.0,,3.0,2.0,3.0,3.0,2.0,,6.0,1.0,1.0,1.0,1.0,,2.0,64.0
11,"Doughty, Michael",9,5,10,19,1,,,5.0,2.0,2.0,7.0,3.0,2.0,1.0,1.0,11.0,8.0,1.0,,1.0,,,100.0
9,"Edwards, Tyson",14,2,4,18,,,,2.0,3.0,4.0,4.0,1.0,1.0,,,11.0,7.0,2.0,,2.0,1.0,1.0,96.0
21,"Gallagher, James",7,,5,12,,,,4.0,,1.0,1.0,,1.0,,,7.0,6.0,,,,,,89.0
30,"Jericho, Luke",,,,,,,,,,,,,,,,,,,,,,,28.0
18,"Johncock, Graham",7,3,4,11,1,,,10.0,1.0,4.0,3.0,4.0,,1.0,,8.0,3.0,1.0,,,,,100.0
39,"Mattner, Martin",3,3,6,9,,,,2.0,,3.0,,4.0,,1.0,,4.0,5.0,,,2.0,,1.0,100.0
16,"McGregor, Ken",11,5,5,16,,,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,6.0,10.0,3.0,,2.0,,1.0,100.0
23,"McLeod, Andrew",20,2,,20,,,,4.0,8.0,2.0,1.0,4.0,1.0,,,8.0,12.0,,,5.0,,,100.0
33,"Reilly, Brent",8,3,8,16,,,,3.0,7.0,1.0,2.0,1.0,,,,8.0,8.0,,,,,,100.0
32,"Ricciuto, Mark",5,1,6,11,,1.0,,6.0,,2.0,5.0,,1.0,,,8.0,3.0,,,,,,85.0
25,"Rutten, Ben",7,3,6,13,,,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,,10.0,4.0,1.0,,10.0,,,100.0
12,"Shirley, Robert",9,2,4,13,,1.0,,4.0,1.0,1.0,5.0,5.0,,1.0,,7.0,6.0,,,2.0,,,73.0
14,"Skipworth, Hayden",4,2,1,5,,,,3.0,,1.0,2.0,,1.0,,,3.0,2.0,,,,,,54.0
20,"Stenglein, Tyson",12,3,6,18,,,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,,7.0,9.0,,,4.0,,,100.0
27,"Stevens, Scott",1,,,1,,,,1.0,,,,,,,,1.0,,,,2.0,,,32.0
15,"Torney, Jason",7,4,5,12,,1.0,,1.0,2.0,,1.0,2.0,,,,5.0,7.0,1.0,,5.0,,,100.0
6,"Watts, Fergus",,,,,,,,,,,,,,,,,,,,,,,41.0
17,"Welsh, Scott",6,1,1,7,2,2.0,,5.0,1.0,1.0,2.0,,,,,3.0,4.0,,1.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,152,50,78,230,6,9.0,55.0,68.0,40.0,41.0,43.0,42.0,15.0,14.0,1.0,123.0,105.0,13.0,4.0,44.0,4.0,5.0,
Opposition,Opposition,159,65,73,232,8,10.0,46.0,70.0,36.0,49.0,37.0,28.0,14.0,15.0,5.0,116.0,113.0,12.0,6.0,41.0,6.0,3.0,
