Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
1,"Brown, Mitch",22y 333d,10 (9-0-1 90.00%),5 (0.50),←,
23,"Caddy, Josh",20y 302d,35 (12-0-23 34.29%),24 (0.69),11 (9-0-2 81.82%),7 (0.64)
11,"Corey, Joel",31y 160d,268 (177-2-89 66.42%),77 (0.29),←,
22,"Duncan, Mitch",22y 47d,68 (54-0-14 79.41%),59 (0.87),←,
44,"Enright, Corey",31y 316d,260 (172-2-86 66.54%),54 (0.21),←,
29,"Guthrie, Cameron",20y 342d,33 (24-0-9 72.73%),4 (0.12),←,
26,"Hawkins, Tom",25y 6d,117 (93-0-24 79.49%),212 (1.81),←,
33,"Horlin-Smith, George",20y 217d,11 (9-0-2 81.82%),5 (0.45),←,
19,"Hunt, Taylor",22y 264d,53 (42-0-11 79.25%),16 (0.30),←,
20,"Johnson, Steve",30y 23d,207 (150-2-55 72.95%),393 (1.90),←,
9,"Kelly, James",29y 210d,225 (154-1-70 68.67%),83 (0.37),←,
13,"Lonergan, Tom",29y 71d,114 (86-1-27 75.88%),51 (0.45),←,
4,"Mackie, Andrew",28y 354d,190 (147-0-43 77.37%),85 (0.45),←,
32,"Motlop, Steven",22y 137d,43 (30-0-13 69.77%),57 (1.33),←,
31,"Podsiadly, James",31y 320d,76 (57-0-19 75.00%),160 (2.11),←,
14,"Selwood, Joel",25y 62d,152 (125-0-27 82.24%),78 (0.51),←,
16,"Simpson, Dawson",24y 160d,11 (7-0-4 63.64%),1 (0.09),←,
2,"Smedts, Billie",21y 49d,26 (20-0-6 76.92%),17 (0.65),←,
27,"Stokes, Mathew",28y 247d,147 (117-0-30 79.59%),189 (1.29),←,
7,"Taylor, Harry",27y 45d,128 (102-0-26 79.69%),32 (0.25),←,
5,"Varcoe, Travis",25y 108d,107 (93-0-14 86.92%),116 (1.08),←,
30,"Vardy, Nathan",22y 32d,14 (11-0-3 78.57%),13 (0.93),←,
Totals,Totals,25y 239d,2295 (1691-8-596 73.68%),1731 (0.75),,
C,"Scott, Chris",37y 85d,65 (51-0-14 78.46%),,←,
