Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",14,7,8,22,1,2.0,,6.0,,5.0,,,,,,3.0,19.0,2.0,3.0,,1.0,3.0,90.0
15,"Anderson, Noah",15,3,8,23,,,,3.0,5.0,7.0,6.0,3.0,2.0,2.0,,9.0,15.0,,,1.0,5.0,1.0,89.0
10,"Ballard, Charlie",7,4,4,11,,,,3.0,3.0,2.0,,1.0,,,,8.0,4.0,3.0,,3.0,,1.0,80.0
3,"Bowes, Jack",12,2,4,16,,,,,7.0,1.0,,5.0,,2.0,,6.0,7.0,,,2.0,1.0,,82.0
29,"Burgess, Chris",2,3,4,6,,1.0,,2.0,,1.0,,2.0,,,,4.0,2.0,2.0,1.0,2.0,,1.0,90.0
30,"Casboult, Levi",6,3,2,8,2,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,,6.0,3.0,2.0,2.0,1.0,,,83.0
1,"Chol, Mabior",8,5,,8,3,3.0,2.0,2.0,,1.0,,5.0,1.0,3.0,,5.0,5.0,1.0,3.0,3.0,,,87.0
25,"Collins, Sam",5,2,2,7,,,,3.0,2.0,,1.0,1.0,,1.0,,2.0,6.0,,,7.0,,,100.0
5 ↓,"Davies, Alex",,,1,1,,,,4.0,,,1.0,,,,,2.0,,,,,,,38.0
4,"Ellis, Brandon",14,4,5,19,2,,,1.0,2.0,7.0,3.0,3.0,1.0,1.0,,7.0,12.0,,2.0,2.0,,,96.0
50,"Farrar, Jy",3,,1,4,,,,3.0,1.0,,,2.0,,,,2.0,1.0,,,3.0,1.0,,73.0
8 ↑,"Fiorini, Brayden",2,,1,3,,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,10.0
26,"Flanders, Sam",6,3,5,11,,,,1.0,4.0,1.0,,2.0,1.0,1.0,,3.0,9.0,,,1.0,,,63.0
46,"Graham, Caleb",4,2,1,5,,,,,1.0,2.0,,3.0,1.0,,,3.0,2.0,1.0,,14.0,,,100.0
7,"Holman, Nick",8,3,4,12,1,1.0,,3.0,,3.0,,1.0,2.0,,,7.0,5.0,1.0,1.0,1.0,,1.0,78.0
23,"Lemmens, Sean",10,4,1,11,,,,3.0,3.0,1.0,,2.0,,,,2.0,8.0,,,3.0,,,80.0
17,"Markov, Oleg",18,1,4,22,,,,3.0,9.0,2.0,2.0,2.0,,,,8.0,5.0,,,5.0,4.0,,85.0
11,"Miller, Touk",17,4,13,30,,1.0,,10.0,,6.0,9.0,6.0,,1.0,2.0,16.0,12.0,1.0,,1.0,,,90.0
22,"Rankine, Izak",6,1,6,12,3,,,4.0,,2.0,,1.0,,1.0,,5.0,6.0,,,2.0,4.0,,81.0
41,"Rosas, Malcolm",3,1,4,7,1,,,1.0,,1.0,1.0,1.0,,1.0,,4.0,4.0,,,,,,57.0
18,"Rowell, Matt",10,,10,20,,,,10.0,3.0,2.0,4.0,6.0,,4.0,,17.0,6.0,,,2.0,,,84.0
24,"Swallow, David",14,4,11,25,,1.0,,4.0,2.0,6.0,5.0,2.0,1.0,1.0,,12.0,12.0,,1.0,1.0,,1.0,78.0
28,"Witts, Jarrod",17,3,3,20,,,41.0,3.0,,3.0,8.0,3.0,3.0,,,18.0,6.0,1.0,,3.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,59,102,303,13,13.0,43.0,72.0,42.0,54.0,42.0,55.0,13.0,19.0,2.0,150.0,151.0,14.0,13.0,57.0,16.0,9.0,
Opposition,Opposition,228,102,150,378,13,15.0,20.0,69.0,39.0,55.0,43.0,59.0,19.0,13.0,4.0,152.0,223.0,20.0,10.0,59.0,2.0,10.0,
