Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Blakey, Nick",16.0,2.0,5.0,21.0,,,,,8.0,3.0,,4.0,,1.0,,1.0,12.0,,,6.0,1.0,1.0,86.0
39,"Buller, Jack",3.0,1.0,7.0,10.0,,1.0,7.0,3.0,,,2.0,5.0,,3.0,,9.0,2.0,1.0,,1.0,,,84.0
16,"Campbell, Braeden",2.0,1.0,5.0,7.0,,,,,,1.0,,1.0,1.0,1.0,,3.0,5.0,,,1.0,,,66.0
7,"Cunningham, Harry",5.0,4.0,4.0,9.0,,,,3.0,1.0,1.0,,1.0,,1.0,,2.0,8.0,,,2.0,,,74.0
10 ↑,"Francis, Aaron",6.0,4.0,4.0,10.0,,2.0,,1.0,,1.0,1.0,2.0,3.0,,,8.0,6.0,1.0,,4.0,,,80.0
4,"Grundy, Brodie",9.0,7.0,15.0,24.0,1.0,,29.0,5.0,4.0,,5.0,4.0,3.0,2.0,,13.0,12.0,3.0,,3.0,1.0,,81.0
21,"Gulden, Errol",16.0,8.0,16.0,32.0,,,,1.0,1.0,4.0,4.0,9.0,2.0,4.0,,10.0,24.0,,,1.0,,1.0,86.0
29,"Hamling, Joel",3.0,1.0,3.0,6.0,,,,,1.0,,,1.0,,1.0,,4.0,2.0,1.0,,7.0,2.0,,52.0
9,"Hayward, Will",5.0,5.0,4.0,9.0,3.0,,,3.0,,1.0,1.0,1.0,,1.0,,3.0,7.0,1.0,3.0,1.0,,,86.0
5,"Heeney, Isaac",12.0,4.0,10.0,22.0,1.0,1.0,,5.0,3.0,4.0,2.0,4.0,2.0,1.0,,6.0,16.0,,,2.0,,1.0,84.0
17,"Jordon, James",9.0,,5.0,14.0,,1.0,,2.0,2.0,2.0,5.0,1.0,2.0,1.0,,8.0,5.0,,,,,,81.0
44,"Lloyd, Jake",13.0,9.0,12.0,25.0,,,,2.0,4.0,4.0,2.0,,1.0,,,6.0,19.0,,,2.0,1.0,,92.0
27,"McInerney, Justin",8.0,3.0,5.0,13.0,1.0,1.0,,1.0,1.0,3.0,,2.0,,,,4.0,8.0,,,,,1.0,84.0
2 ↓,"McLean, Hayden",,,,,,,,,,,,,,,,,,,,,,,2.0
43,"Melican, Lewis",4.0,3.0,1.0,5.0,,,,4.0,2.0,,,2.0,,1.0,,,4.0,,,5.0,1.0,,86.0
14,"Mills, Callum",14.0,7.0,8.0,22.0,1.0,,,3.0,6.0,2.0,3.0,1.0,,1.0,,8.0,11.0,,,3.0,1.0,,97.0
11,"Papley, Tom",9.0,,5.0,14.0,1.0,2.0,,1.0,,3.0,3.0,3.0,3.0,1.0,,8.0,6.0,,,3.0,1.0,1.0,80.0
24,"Rampe, Dane",8.0,3.0,5.0,13.0,,,,,,1.0,1.0,3.0,,,,,13.0,,,4.0,,,86.0
34,"Roberts, Matt",9.0,4.0,11.0,20.0,,,,5.0,3.0,3.0,3.0,3.0,,,,5.0,15.0,,,,,,80.0
8,"Rowbottom, James",6.0,,3.0,9.0,,,,9.0,,3.0,4.0,4.0,1.0,3.0,,6.0,4.0,,,,1.0,,81.0
12,"Sheldrick, Angus",9.0,2.0,3.0,12.0,,,,6.0,,1.0,2.0,4.0,,1.0,,8.0,6.0,,,,,,72.0
1,"Warner, Chad",8.0,2.0,11.0,19.0,,1.0,,5.0,,5.0,2.0,1.0,,1.0,,8.0,11.0,,,2.0,1.0,1.0,92.0
15,"Wicks, Sam",10.0,3.0,8.0,18.0,,1.0,,5.0,1.0,2.0,1.0,2.0,,,,3.0,16.0,,,1.0,,,90.0
Totals,Totals,184.0,73.0,150.0,334.0,8.0,10.0,36.0,64.0,37.0,44.0,41.0,58.0,18.0,24.0,,123.0,212.0,7.0,3.0,48.0,10.0,6.0,
Opposition,Opposition,211.0,102.0,121.0,332.0,15.0,12.0,26.0,58.0,35.0,54.0,27.0,48.0,24.0,18.0,6.0,131.0,193.0,21.0,15.0,44.0,14.0,7.0,
