Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",16,6,3,19,,2.0,,3.0,,9.0,2.0,4.0,,1.0,,5,13,1.0,1.0,3.0,,,90.0
31,"Andrews, Harris",11,8,2,13,,,,1.0,1.0,,,4.0,,4.0,,2,11,,,6.0,,,92.0
10,"Ashcroft, Levi",12,6,6,18,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,6,13,,1.0,2.0,,,75.0
8,"Ashcroft, Will",15,2,11,26,3.0,,,5.0,,4.0,5.0,2.0,1.0,,3.0,10,14,,1.0,1.0,,,78.0
7,"Berry, Jarrod",12,2,7,19,2.0,,,1.0,,5.0,2.0,1.0,1.0,,,9,9,,,1.0,,,80.0
23,"Cameron, Charlie",7,2,1,8,1.0,,,5.0,,5.0,,3.0,1.0,,,3,6,,,2.0,,2.0,81.0
5,"Dunkley, Josh",12,2,16,28,,1.0,,15.0,1.0,6.0,5.0,7.0,1.0,1.0,,15,14,,,2.0,,,83.0
3,"Fletcher, Jaspa",15,8,9,24,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,8,16,,,1.0,,1.0,82.0
32,"Fort, Darcy",5,1,4,9,,1.0,17.0,3.0,,3.0,2.0,3.0,,2.0,,5,4,,,2.0,,,87.0
27,"Gardiner, Darcy",7,3,5,12,,,,1.0,6.0,,,7.0,,3.0,,7,7,,,8.0,,,84.0
30,"Hipwood, Eric",8,2,2,10,,2.0,,3.0,,1.0,,3.0,2.0,1.0,,6,2,2.0,2.0,3.0,,1.0,78.0
35,"Lester, Ryan",8,5,3,11,,,,3.0,3.0,1.0,,1.0,2.0,1.0,,8,8,1.0,,10.0,,,93.0
1,"Lohmann, Kai",6,2,4,10,2.0,2.0,,8.0,1.0,1.0,,2.0,,,,6,5,1.0,1.0,,,,70.0
20 ↑,"Marshall, Sam",1,1,4,5,,,,,,1.0,1.0,,,,,3,2,,,,,,13.0
6,"McCluggage, Hugh",11,4,16,27,,,,4.0,2.0,5.0,7.0,3.0,1.0,1.0,2.0,18,7,,,,,1.0,86.0
46,"McInerney, Oscar",7,2,4,11,,1.0,38.0,3.0,,3.0,1.0,5.0,1.0,1.0,,10,2,2.0,2.0,7.0,,1.0,67.0
13,"Morris, Logan",9,6,4,13,1.0,1.0,,,,3.0,,2.0,1.0,,,5,8,1.0,3.0,2.0,,1.0,81.0
9,"Neale, Lachie",11,3,13,24,,1.0,,4.0,,4.0,5.0,4.0,1.0,1.0,,12,11,,,2.0,,,83.0
16,"Rayner, Cam",7,3,5,12,1.0,2.0,,5.0,,1.0,,3.0,,2.0,,5,9,1.0,1.0,1.0,,,86.0
38 ↓,"Reville, Bruce",4,2,7,11,,,,,2.0,,2.0,,,,,5,6,,,1.0,,,68.0
37,"Starcevich, Brandon",9,3,3,12,,,,1.0,3.0,1.0,,,,,,7,5,,,3.0,,1.0,78.0
44,"Wilmot, Darcy",12,5,5,17,,,,2.0,3.0,3.0,1.0,1.0,,,,3,12,,,,,,84.0
15,"Zorko, Dayne",21,8,4,25,,1.0,,2.0,4.0,6.0,,4.0,2.0,1.0,,8,16,,,3.0,,1.0,78.0
Totals,Totals,226,86,138,364,12.0,14.0,55.0,73.0,30.0,64.0,36.0,62.0,16.0,20.0,5.0,166,200,9.0,12.0,60.0,,9.0,
Opposition,Opposition,206,74,133,339,12.0,4.0,39.0,82.0,52.0,44.0,46.0,54.0,20.0,16.0,1.0,150,182,11.0,12.0,42.0,4.0,5.0,
