Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 73d,56 (24-0-32 42.86%),17 (0.30),34 (16-0-18 47.06%),9 (0.26)
32,"Bourke, David",19y 90d,1 (1-0-0 100.00%),,←,
22,"Bower, Nathan",22y 305d,32 (14-0-18 43.75%),11 (0.34),←,
17,"Broderick, Paul",25y 96d,117 (53-0-64 45.30%),93 (0.79),24 (14-0-10 58.33%),13 (0.54)
9,"Campbell, Wayne",22y 198d,75 (27-0-48 36.00%),46 (0.61),←,
10,"Daffy, Nick",21y 333d,28 (15-0-13 53.57%),21 (0.75),←,
14,"Dear, Greg",31y 357d,161 (116-0-45 72.05%),22 (0.14),24 (14-0-10 58.33%),4 (0.17)
18,"Edwards, Stuart",22y 262d,31 (14-0-17 45.16%),27 (0.87),←,
30,"Free, Tony",25y 286d,129 (43-0-86 33.33%),46 (0.36),←,
25,"Gale, Brendon",26y 265d,100 (36-0-64 36.00%),99 (0.99),←,
11,"Gale, Michael",28y 109d,124 (51-0-73 41.13%),33 (0.27),19 (10-0-9 52.63%),4 (0.21)
3,"Kellaway, Duncan",22y 51d,34 (17-0-17 50.00%),,←,
33,"Knights, Matthew",24y 186d,131 (43-0-88 32.82%),88 (0.67),←,
27,"Maxfield, Stuart",23y,69 (23-0-46 33.33%),45 (0.65),←,
28,"Merenda, Mark",19y 162d,4 (4-0-0 100.00%),1 (0.25),←,
6,"Naish, Chris",23y 194d,86 (30-0-56 34.88%),128 (1.49),←,
12,"Richardson, Matthew",20y 21d,35 (15-0-20 42.86%),95 (2.71),←,
4,"Rogers, Matthew",21y 135d,24 (14-0-10 58.33%),26 (1.08),←,
5,"Tape, Jamie",21y 4d,23 (13-0-10 56.52%),2 (0.09),←,
41,"Turner, Scott",24y 313d,79 (27-0-52 34.18%),28 (0.35),←,
36,"Wigney, Stuart",25y 355d,60 (24-1-35 40.83%),41 (0.68),2 (2-0-0 100.00%),
Totals,Totals,23y 285d,1399 (604-1-794 43.17%),869 (0.62),,
C,"Northey, John",51y 284d,233 (114-1-118 49.14%),,44 (18-0-26 40.91%),
