Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",9,2,4,13,,2.0,3.0,7.0,2.0,3.0,4.0,4.0,3.0,2.0,,8.0,5,2.0,1.0,2.0,,1.0,77.0
12,"Cordy, Zaine",7,3,3,10,,,,1.0,6.0,,,5.0,1.0,3.0,,6.0,5,,,8.0,1.0,,98.0
9,"Crozier, Hayden",12,5,3,15,,,,2.0,6.0,2.0,,3.0,2.0,2.0,,4.0,9,,,5.0,,,79.0
31,"Dale, Bailey",4,2,3,7,,1.0,,1.0,,,1.0,,1.0,,,2.0,5,1.0,1.0,,,,83.0
5,"Dunkley, Josh",10,2,10,20,,,4.0,7.0,1.0,2.0,4.0,3.0,4.0,2.0,,10.0,12,,,3.0,,,86.0
15,"Duryea, Taylor",13,2,4,17,,,,6.0,8.0,1.0,2.0,2.0,3.0,,,9.0,5,1.0,,5.0,,,73.0
44,"English, Tim",12,3,5,17,1.0,1.0,30.0,4.0,,3.0,3.0,5.0,3.0,2.0,,9.0,8,1.0,,1.0,1.0,,80.0
32,"Hayes, Will",1,1,6,7,,,,3.0,,1.0,,2.0,,,,5.0,3,,,1.0,,,74.0
7,"Hunter, Lachie",10,2,14,24,,1.0,,4.0,2.0,3.0,4.0,2.0,2.0,1.0,,7.0,17,,,,4.0,,89.0
39,"Johannisen, Jason",10,1,7,17,,,,3.0,6.0,1.0,1.0,2.0,,,,5.0,8,1.0,,,2.0,,90.0
27,"Lipinski, Patrick",7,6,17,24,,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,7.0,16,,,,,1.0,78.0
22,"Lloyd, Sam",6,3,4,10,1.0,,,1.0,1.0,1.0,,1.0,,,,,9,,,,,,85.0
11,"Macrae, Jack",14,5,18,32,,,,10.0,3.0,3.0,7.0,5.0,3.0,1.0,,7.0,24,1.0,,,1.0,,87.0
16,"McLean, Toby",5,3,3,8,1.0,1.0,,4.0,1.0,2.0,2.0,4.0,2.0,3.0,,5.0,5,,2.0,3.0,,,83.0
33,"Naughton, Aaron",4,3,1,5,2.0,,,3.0,,1.0,,4.0,2.0,2.0,,1.0,4,,1.0,3.0,1.0,1.0,62.0
20,"Richards, Ed",4,1,8,12,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,10.0,5,,,3.0,,,78.0
13,"Schache, Josh",5,2,2,7,1.0,,,3.0,,2.0,,2.0,1.0,1.0,,3.0,5,,,1.0,,,85.0
6,"Smith, Bailey",7,4,9,16,,,,3.0,1.0,,2.0,3.0,,1.0,,5.0,12,,,,,,78.0
1,"Suckling, Matt",19,4,4,23,1.0,,,1.0,6.0,3.0,,2.0,,1.0,,3.0,8,,,2.0,4.0,,76.0
14,"West, Rhylee",3,2,7,10,,,,,,2.0,1.0,2.0,,1.0,,5.0,4,1.0,,1.0,,1.0,76.0
10,"Wood, Easton",9,6,5,14,,,,2.0,5.0,2.0,,6.0,4.0,4.0,,8.0,7,4.0,,4.0,,,86.0
2,"Young, Lewis",9,1,2,11,,,,2.0,8.0,1.0,1.0,5.0,1.0,1.0,,6.0,3,,,8.0,,,98.0
Totals,Totals,180,63,139,319,8.0,7.0,37.0,68.0,59.0,37.0,35.0,66.0,34.0,28.0,,125.0,179,12.0,5.0,50.0,14.0,4.0,
Opposition,Opposition,239,78,156,395,16.0,17.0,45.0,61.0,27.0,76.0,47.0,72.0,28.0,34.0,,167.0,227,9.0,11.0,54.0,7.0,9.0,
