Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 244d,174 (73-2-99 42.53%),63 (0.36),143 (70-2-71 49.65%),51 (0.36)
6,"Brown, Tyler",22y 164d,23 (10-1-12 45.65%),3 (0.13),←,
14,"Cameron, Darcy",26y 308d,38 (14-1-23 38.16%),35 (0.92),37 (14-1-22 39.19%),35 (0.95)
46,"Cox, Mason",31y 69d,79 (41-0-38 51.90%),93 (1.18),←,
25,"Crisp, Jack",28y 232d,185 (89-2-94 48.65%),57 (0.31),167 (82-2-83 49.70%),47 (0.28)
7,"Daicos, Josh",23y 177d,62 (28-1-33 45.97%),32 (0.52),←,
35,"Daicos, Nick",19y 139d,10 (5-0-5 50.00%),1 (0.10),←,
2,"de Goey, Jordan",26y 68d,127 (63-2-62 50.39%),165 (1.30),←,
5,"Elliott, Jamie",29y 274d,141 (79-2-60 56.74%),203 (1.44),←,
33,"Ginnivan, Jack",19y 164d,13 (6-0-7 46.15%),25 (1.92),←,
16,"Henry, Oliver",19y 297d,17 (6-0-11 35.29%),19 (1.12),←,
32,"Hoskin-Elliott, Will",28y 262d,166 (70-2-94 42.77%),153 (0.92),114 (58-2-54 51.75%),111 (0.97)
38,"Howe, Jeremy",31y 327d,205 (76-2-127 37.56%),91 (0.44),105 (54-2-49 52.38%),11 (0.10)
1,"Lipinski, Patrick",23y 309d,66 (36-0-30 54.55%),34 (0.52),10 (5-0-5 50.00%),4 (0.40)
37,"Maynard, Brayden",25y 244d,146 (68-2-76 47.26%),17 (0.12),←,
31,"McCreery, Beau",21y 33d,20 (7-0-13 35.00%),16 (0.80),←,
41,"Mihocek, Brody",29y 107d,88 (47-1-40 53.98%),145 (1.65),←,
30,"Moore, Darcy",26y 117d,112 (49-2-61 44.64%),67 (0.60),←,
28,"Murphy, Nathan",22y 158d,18 (8-0-10 44.44%),1 (0.06),←,
9,"Noble, John",25y 58d,54 (24-1-29 45.37%),4 (0.07),←,
10,"Pendlebury, Scott",34y 135d,343 (201-3-139 59.04%),183 (0.53),←,
3,"Quaynor, Isaac",22y 127d,45 (18-0-27 40.00%),3 (0.07),←,
22,"Sidebottom, Steele",31y 140d,274 (160-4-110 59.12%),177 (0.65),←,
Totals,Totals,26y 6d,2406 (1178-28-1200 48.96%),1587 (0.66),,
C,"McRae, Craig",48y 242d,10 (5-0-5 50.00%),,←,
