North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 257d,142 (77-0-65 54.23%),20 (0.14),←,
50,"Brown, Ben",24y 189d,65 (40-0-25 61.54%),118 (1.82),←,
13,"Clarke, Ryan",19y 345d,11 (5-0-6 45.45%),2 (0.18),←,
10,"Cunnington, Ben",25y 332d,154 (84-0-70 54.55%),63 (0.41),←,
14,"Dumont, Trent",21y 332d,29 (9-0-20 31.03%),13 (0.45),←,
27,"Garner, Taylor",23y 140d,23 (15-0-8 65.22%),16 (0.70),←,
43,"Gibson, Sam",31y 1d,118 (67-0-51 56.78%),48 (0.41),←,
22,"Goldstein, Todd",28y 331d,180 (96-1-83 53.61%),98 (0.54),←,
6,"Hansen, Lachlan",28y 284d,148 (73-1-74 49.66%),80 (0.54),←,
4,"Higgins, Shaun",29y 85d,171 (84-1-86 49.42%),188 (1.10),42 (26-0-16 61.90%),60 (1.43)
8,"Hrovat, Nathan",22y 355d,40 (18-0-22 45.00%),21 (0.52),10 (4-0-6 40.00%),7 (0.70)
34,"Macmillan, Jamie",25y 247d,114 (61-0-53 53.51%),42 (0.37),←,
11,"McDonald, Luke",22y 108d,62 (37-0-25 59.68%),8 (0.13),←,
17,"Mullett, Aaron",25y 94d,74 (38-0-36 51.35%),26 (0.35),←,
25,"Tarrant, Robbie",28y 33d,94 (48-0-46 51.06%),42 (0.45),←,
16,"Thompson, Scott",31y 19d,188 (94-2-92 50.53%),6 (0.03),←,
28,"Turner, Kayne",21y 148d,31 (18-0-13 58.06%),30 (0.97),←,
33,"Vickers-Willis, Ed",21y 61d,6 (4-0-2 66.67%),,←,
30,"Waite, Jarrad",34y 113d,225 (95-4-126 43.11%),331 (1.47),41 (29-0-12 70.73%),79 (1.93)
2,"Williams, Marley",23y 310d,78 (40-0-38 51.28%),9 (0.12),10 (4-0-6 40.00%),3 (0.30)
32,"Wood, Mason",23y 257d,22 (12-0-10 54.55%),24 (1.09),←,
7,"Ziebell, Jack",26y 89d,157 (79-0-78 50.32%),95 (0.61),←,
Totals,Totals,25y 238d,2132 (1094-9-1029 51.31%),1280 (0.60),,
C,"Scott, Brad",41y 25d,167 (89-0-78 53.29%),,←,
