Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 66d,234 (132-0-102 56.41%),204 (0.87),111 (48-0-63 43.24%),84 (0.76)
21,"Black, Heath",26y 343d,151 (55-0-96 36.42%),68 (0.45),97 (33-0-64 34.02%),49 (0.51)
2,"Carr, Josh",26y 7d,133 (92-1-40 69.55%),77 (0.58),28 (15-0-13 53.57%),17 (0.61)
9,"Carr, Matthew",27y 128d,122 (47-1-74 38.93%),51 (0.42),94 (40-0-54 42.55%),49 (0.52)
15,"Crowley, Ryan",22y 62d,18 (11-0-7 61.11%),12 (0.67),←,
25,"Dodd, Steven",22y 320d,24 (12-0-12 50.00%),1 (0.04),←,
41,"Duffield, Paul",21y 90d,2 (2-0-0 100.00%),,←,
14,"Grover, Antoni",26y 56d,99 (45-0-54 45.45%),14 (0.14),←,
4,"Hasleby, Paul",24y 328d,134 (56-0-78 41.79%),87 (0.65),←,
11,"Headland, Des",25y 105d,115 (75-0-40 65.22%),114 (0.99),63 (35-0-28 55.56%),62 (0.98)
37,"Johnson, Michael",21y 198d,17 (10-0-7 58.82%),2 (0.12),←,
18,"McPharlin, Luke",24y 156d,76 (42-0-34 55.26%),60 (0.79),64 (34-0-30 53.13%),57 (0.89)
6,"Medhurst, Paul",24y 146d,92 (47-0-45 51.09%),159 (1.73),←,
16,"Mundy, David",20y 290d,23 (13-0-10 56.52%),1 (0.04),←,
23,"Parker, Shane",33y 77d,212 (81-0-131 38.21%),10 (0.05),←,
29,"Pavlich, Matthew",24y 126d,134 (57-0-77 42.54%),185 (1.38),←,
7,"Peake, Brett",22y 305d,11 (7-0-4 63.64%),5 (0.45),←,
12,"Polak, Graham",21y 324d,66 (37-0-29 56.06%),8 (0.12),←,
31,"Sandilands, Aaron",23y 151d,63 (36-0-27 57.14%),14 (0.22),←,
3,"Schammer, Byron",20y 319d,59 (34-0-25 57.63%),18 (0.31),←,
22,"Thornton, Scott",23y 237d,39 (21-0-18 53.85%),,←,
19,"Walker, James",27y 111d,135 (55-0-80 40.74%),13 (0.10),←,
Totals,Totals,24y 229d,1959 (967-2-990 49.36%),1103 (0.56),,
C,"Connolly, Chris",43y 42d,96 (50-0-46 52.08%),,95 (49-0-46 51.58%),
