Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",19y 54d,2 (1-0-1 50.00%),1 (0.50),←,
18,"Cameron, Leon",24y 215d,118 (60-2-56 51.69%),52 (0.44),←,
26,"Cox, Simon",20y 70d,7 (1-0-6 14.29%),3 (0.43),←,
11,"Curley, Todd",24y 81d,22 (6-1-15 29.55%),23 (1.05),19 (4-1-14 23.68%),22 (1.16)
14,"Darcy, Luke",21y 267d,26 (7-1-18 28.85%),17 (0.65),←,
21,"Dent, Matthew",25y 78d,49 (5-0-44 10.20%),9 (0.18),2 (1-0-1 50.00%),
32,"Ellis, Craig",21y 305d,24 (9-0-15 37.50%),,←,
3,"Grant, Chris",24y 113d,146 (71-3-72 49.66%),278 (1.90),←,
37,"Hargraves, Daniel",21y 71d,36 (14-0-22 38.89%),60 (1.67),←,
9,"Hudson, Paul",26y 259d,136 (81-0-55 59.56%),265 (1.95),2 (1-0-1 50.00%),1 (0.50)
6,"Johnson, Brad",20y 261d,54 (20-2-32 38.89%),31 (0.57),←,
2,"Kolyniuk, Steven",26y 274d,122 (59-1-62 48.77%),127 (1.04),←,
35,"Kretiuk, Steven",24y 275d,63 (33-1-29 53.17%),9 (0.14),←,
39,"Liberatore, Tony",31y 53d,175 (89-3-83 51.71%),83 (0.47),←,
1,"Minton-Connell, Simon",27y 344d,89 (21-0-68 23.60%),258 (2.90),2 (1-0-1 50.00%),6 (3.00)
10,"Montgomery, Brett",23y 308d,1 (1-0-0 100.00%),,←,
36,"Romero, Jose",25y 247d,128 (63-1-64 49.61%),119 (0.93),39 (14-1-24 37.18%),21 (0.54)
5,"Smith, Rohan",23y 309d,77 (36-2-39 48.05%),42 (0.55),←,
7,"West, Scott",22y 142d,80 (36-1-43 45.63%),36 (0.45),←,
24,"Wira, Brad",25y 20d,24 (6-1-17 27.08%),2 (0.08),23 (6-1-16 28.26%),2 (0.09)
15,"Wynd, Scott",27y 70d,149 (70-3-76 47.99%),24 (0.16),←,
Totals,Totals,24y 77d,1528 (689-22-817 45.09%),1439 (0.94),,
C,"Wallace, Terry",38y 113d,12 (4-0-8 33.33%),,←,
