Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",21y 80d,25 (10-0-15 40.00%),2 (0.08),←,
17,"Crozier, Hayden",23y 148d,57 (29-0-28 50.88%),39 (0.68),←,
7,"Fyfe, Nat",25y 245d,126 (78-1-47 62.30%),110 (0.87),←,
28,"Grey, Brady",21y 305d,10 (6-0-4 60.00%),6 (0.60),←,
21,"Hamling, Joel",24y 42d,32 (22-0-10 68.75%),,9 (6-0-3 66.67%),
9,"Hill, Bradley",23y 316d,104 (80-0-24 76.92%),65 (0.63),9 (6-0-3 66.67%),7 (0.78)
32,"Hill, Stephen",27y 20d,178 (97-0-81 54.49%),106 (0.60),←,
15,"Hughes, Ethan",22y 165d,13 (6-0-7 46.15%),,←,
5,"Ibbotson, Garrick",29y 67d,176 (88-1-87 50.28%),22 (0.13),←,
37,"Johnson, Michael",32y 213d,218 (121-1-96 55.73%),65 (0.30),←,
22,"Kersten, Shane",24y 67d,46 (34-0-12 73.91%),54 (1.17),9 (6-0-3 66.67%),13 (1.44)
26,"Langdon, Ed",21y 109d,24 (8-0-16 33.33%),11 (0.46),←,
23,"McCarthy, Cam",22y 50d,30 (18-0-12 60.00%),49 (1.63),9 (6-0-3 66.67%),13 (1.44)
16,"Mundy, David",31y 305d,260 (142-1-117 54.81%),106 (0.41),←,
27,"Neale, Lachie",23y 362d,101 (55-0-46 54.46%),52 (0.51),←,
6,"Pearce, Danyle",31y 44d,252 (117-2-133 46.83%),126 (0.50),98 (58-1-39 59.69%),50 (0.51)
31,"Sandilands, Aaron",34y 166d,253 (142-0-111 56.13%),92 (0.36),←,
34,"Spurr, Lee",29y 298d,113 (72-1-40 64.16%),5 (0.04),←,
33,"Sutcliffe, Cam",24y 363d,92 (57-1-34 62.50%),16 (0.17),←,
20,"Taberner, Matthew",23y 338d,48 (25-0-23 52.08%),48 (1.00),←,
10,"Walters, Michael",26y 134d,103 (59-1-43 57.77%),185 (1.80),←,
14,"Weller, Lachie",21y 87d,34 (12-0-22 35.29%),14 (0.41),←,
Totals,Totals,25y 278d,2295 (1278-9-1008 55.69%),1173 (0.51),,
C,"Lyon, Ross",50y 194d,249 (153-5-91 62.45%),,128 (77-1-50 60.55%),
