Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 91d,176 (102-0-74 57.95%),155 (0.88),53 (18-0-35 33.96%),35 (0.66)
9,"Carr, Matthew",24y 153d,81 (25-1-55 31.48%),34 (0.42),53 (18-0-35 33.96%),32 (0.60)
10,"Cook, Troy",26y 292d,119 (50-0-69 42.02%),52 (0.44),76 (26-0-50 34.21%),41 (0.54)
24,"Croad, Trent",23y 83d,113 (59-1-53 52.65%),133 (1.18),29 (15-0-14 51.72%),53 (1.83)
14,"Grover, Antoni",23y 81d,49 (18-0-31 36.73%),5 (0.10),←,
42,"Haddrill, Robert",22y 123d,18 (9-0-9 50.00%),,←,
39,"Haines, Daniel",22y 50d,15 (7-0-8 46.67%),4 (0.27),←,
4,"Hasleby, Paul",21y 353d,73 (25-0-48 34.25%),56 (0.77),←,
43,"Hayden, Roger",22y 173d,15 (9-0-6 60.00%),,←,
11,"Headland, Des",22y 130d,62 (47-0-15 75.81%),62 (1.00),10 (7-0-3 70.00%),10 (1.00)
28,"Koops, Steven",24y 311d,72 (29-0-43 40.28%),49 (0.68),←,
20,"Longmuir, Justin",22y 130d,66 (22-0-44 33.33%),90 (1.36),←,
8,"McManus, Shaun",27y 111d,133 (44-0-89 33.08%),65 (0.49),←,
34,"Medhurst, Paul",21y 171d,30 (15-0-15 50.00%),59 (1.97),←,
29,"Pavlich, Matthew",21y 151d,71 (24-0-47 33.80%),66 (0.93),←,
12,"Polak, Graham",18y 349d,15 (10-0-5 66.67%),,←,
31,"Sandilands, Aaron",20y 176d,8 (6-0-2 75.00%),4 (0.50),←,
3,"Schammer, Byron",17y 344d,6 (5-0-1 83.33%),1 (0.17),←,
2,"Simmonds, Troy",24y 322d,70 (35-0-35 50.00%),23 (0.33),30 (15-0-15 50.00%),16 (0.53)
19,"Walker, James",24y 136d,85 (28-0-57 32.94%),9 (0.11),←,
26,"Waterhouse, Clive",28y 342d,98 (35-0-63 35.71%),171 (1.74),←,
6,"Woods, Dion",21y 126d,28 (12-0-16 42.86%),4 (0.14),←,
Totals,Totals,23y 75d,1403 (616-2-785 43.91%),1042 (0.74),,
C,"Connolly, Chris",40y 67d,33 (17-0-16 51.52%),,32 (16-0-16 50.00%),
