Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",15,7,12,27,1,,,3.0,5.0,4.0,,3.0,1.0,3.0,2.0,8.0,20.0,1.0,,7.0,3.0,,100.0
24,"Burton, Brett",13,5,1,14,4,1.0,,2.0,,4.0,1.0,1.0,4.0,1.0,,9.0,5.0,2.0,5.0,,,,74.0
32,"Dangerfield, Patrick",6,3,3,9,1,1.0,,2.0,,1.0,,2.0,1.0,,,4.0,6.0,1.0,2.0,,,1.0,86.0
11,"Doughty, Michael",13,4,14,27,2,,,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,6.0,22.0,,,4.0,,,94.0
36,"Goodwin, Simon",11,4,15,26,2,,,9.0,2.0,4.0,5.0,2.0,,2.0,,9.0,14.0,,,1.0,,1.0,84.0
18,"Johncock, Graham",14,5,14,28,,,,1.0,3.0,2.0,,3.0,1.0,2.0,,6.0,20.0,,,3.0,4.0,,89.0
21,"Knights, Chris",15,8,10,25,3,2.0,,2.0,,5.0,4.0,2.0,,,,9.0,15.0,2.0,3.0,1.0,,2.0,89.0
20,"Maric, Ivan",2,4,4,6,,,27.0,3.0,,1.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,,,67.0
41,"Martin, Brodie",9,5,9,18,,,,,2.0,1.0,1.0,2.0,2.0,1.0,,4.0,15.0,,,4.0,,,67.0
23,"McLeod, Andrew",16,9,14,30,2,1.0,,1.0,1.0,3.0,,2.0,1.0,,,6.0,25.0,,1.0,1.0,1.0,2.0,91.0
22,"Otten, Andy",3,6,6,9,,,,,,1.0,,1.0,,,,,9.0,,,2.0,,,45.0
40,"Porplyzia, Jason",10,4,9,19,1,2.0,,6.0,,6.0,3.0,3.0,1.0,1.0,,12.0,8.0,1.0,2.0,4.0,,2.0,97.0
3,"Reilly, Brent",17,9,15,32,,1.0,1.0,2.0,1.0,6.0,,1.0,,1.0,3.0,7.0,26.0,,,2.0,,3.0,78.0
25,"Rutten, Ben",3,2,11,14,,,,1.0,2.0,,,,,,,2.0,11.0,,,1.0,1.0,,100.0
29,"Sellar, James",3,3,6,9,,,10.0,1.0,,,1.0,,1.0,,,6.0,2.0,1.0,,1.0,,,51.0
12,"Shirley, Robert",7,2,13,20,,,,4.0,4.0,2.0,8.0,3.0,1.0,3.0,,11.0,9.0,,,3.0,,,79.0
27,"Stevens, Scott",3,2,2,5,,,,,2.0,,,2.0,,1.0,,2.0,3.0,,,2.0,,,91.0
15,"Symes, Brad",9,3,9,18,,,1.0,7.0,,2.0,1.0,,,,,2.0,15.0,,,1.0,,,75.0
5,"Thompson, Scott",11,1,9,20,,1.0,,7.0,,5.0,4.0,3.0,2.0,1.0,,8.0,12.0,,,1.0,,1.0,86.0
4,"Tippett, Kurt",7,6,6,13,2,3.0,8.0,2.0,,1.0,,5.0,1.0,4.0,,8.0,5.0,2.0,5.0,1.0,,,89.0
7,"van Berlo, Nathan",4,5,21,25,,1.0,,3.0,,2.0,1.0,3.0,1.0,2.0,,9.0,16.0,,1.0,3.0,,1.0,97.0
17,"Vince, Bernie",14,4,16,30,1,,,4.0,2.0,5.0,4.0,3.0,1.0,,,11.0,20.0,1.0,,1.0,1.0,1.0,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,101,219,424,19,18.0,47.0,63.0,25.0,59.0,35.0,45.0,20.0,26.0,6.0,141.0,282.0,12.0,20.0,44.0,10.0,14.0,
Opposition,Opposition,166,75,153,319,9,8.0,38.0,65.0,37.0,35.0,42.0,50.0,26.0,20.0,,115.0,199.0,6.0,4.0,42.0,8.0,5.0,
