Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",15,10,6,21,3,1.0,10.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,,5.0,16.0,1.0,2.0,1.0,2.0,,
32,"Bell, Peter",19,7,17,36,1,1.0,,2.0,3.0,2.0,11.0,1.0,,,,14.0,21.0,,1.0,1.0,2.0,,
7,"Black, Heath",17,6,13,30,,1.0,,,3.0,5.0,4.0,3.0,1.0,1.0,,12.0,16.0,1.0,,,2.0,,
40,"Bootsma, Brad",10,3,6,16,1,,,2.0,,5.0,2.0,2.0,,,,6.0,10.0,,,,,,
30,"Brown, Leigh",9,3,4,13,,,,,3.0,,1.0,1.0,4.0,1.0,,8.0,4.0,,,,,,
9,"Carr, Matthew",18,8,8,26,,,,2.0,6.0,2.0,,3.0,,,,11.0,14.0,1.0,1.0,,1.0,,
10,"Cook, Troy",15,2,6,21,1,,,4.0,1.0,5.0,1.0,5.0,2.0,,,7.0,15.0,,,,,,
12,"Dodd, Brad",7,3,3,10,2,,,,,2.0,1.0,,,1.0,,2.0,8.0,,1.0,1.0,,,
2,"Fletcher, Adrian",7,4,17,24,,,,3.0,,1.0,4.0,1.0,3.0,1.0,,11.0,13.0,1.0,,,,,
14,"Grover, Antoni",12,7,3,15,,,,2.0,2.0,2.0,,,,,,4.0,10.0,,,,1.0,,
4,"Hasleby, Paul",12,5,7,19,3,1.0,,,1.0,6.0,3.0,,2.0,,,11.0,8.0,2.0,3.0,,,,
5,"Jones, Anthony",4,3,2,6,,,,,4.0,,,,1.0,,,4.0,3.0,,,1.0,,,
20,"Longmuir, Justin",10,4,4,14,2,,14.0,3.0,,2.0,3.0,1.0,3.0,1.0,,11.0,4.0,1.0,1.0,,,,
21,"Longmuir, Troy",2,,2,4,,,,,,1.0,,,,1.0,,2.0,1.0,,,1.0,,,
8,"McManus, Shaun",8,2,5,13,1,,,2.0,,2.0,2.0,2.0,1.0,4.0,,4.0,11.0,,1.0,,,,
3,"Metropolis, Daniel",7,3,3,10,1,,,,3.0,1.0,,1.0,,,,,9.0,,,,,,
6,"Modra, Tony",2,,3,5,,1.0,,,,,,4.0,,,,3.0,2.0,,,,,,
25,"Norrish, Jason",9,4,2,11,,,,,,1.0,2.0,1.0,,,,3.0,8.0,,2.0,1.0,,,
23,"Parker, Shane",9,5,6,15,,,,2.0,5.0,,,1.0,1.0,1.0,,5.0,7.0,,,2.0,2.0,,
29,"Pavlich, Matthew",15,7,4,19,4,,,,,8.0,,4.0,2.0,1.0,1.0,8.0,10.0,1.0,2.0,,,,
33,"Shipp, Andrew",10,7,5,15,,,,,,3.0,1.0,,3.0,1.0,,9.0,7.0,2.0,4.0,,,,
19,"Walker, James",4,5,1,5,,1.0,,1.0,3.0,,,,,,,1.0,5.0,,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,98,127,348,19,8.0,24.0,24.0,37.0,51.0,37.0,31.0,25.0,14.0,1.0,141.0,202.0,10.0,19.0,9.0,10.0,,
Opposition,Opposition,200,72,143,343,25,21.0,39.0,44.0,30.0,70.0,45.0,28.0,14.0,25.0,5.0,134.0,208.0,8.0,19.0,25.0,23.0,,
