Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",21y 268d,15 (3-0-12 20.00%),2 (0.13),←,
45,"Crameri, Stewart",22y 236d,5 (1-0-4 20.00%),3 (0.60),←,
29,"Davey, Alwyn",26y 323d,56 (25-1-30 45.54%),57 (1.02),←,
15,"Dempsey, Courtenay",23y 218d,52 (18-1-33 35.58%),13 (0.25),←,
31,"Fletcher, Dustin",35y 331d,330 (196-4-130 60.00%),67 (0.20),←,
34,"Hardingham, Kyle",22y 214d,8 (3-0-5 37.50%),8 (1.00),←,
21,"Heppell, Dyson",18y 324d,2 (1-0-1 50.00%),,←,
39,"Hocking, Heath",23y 97d,47 (18-1-28 39.36%),16 (0.34),←,
26,"Hooker, Cale",22y 172d,38 (12-0-26 31.58%),5 (0.13),←,
40,"Howlett, Ben",22y 164d,17 (6-0-11 35.29%),6 (0.35),←,
18,"Hurley, Michael",20y 306d,31 (10-1-20 33.87%),26 (0.84),←,
7,"Jetta, Leroy",22y 271d,41 (19-0-22 46.34%),25 (0.61),←,
14,"Lonergan, Sam",24y 8d,55 (22-1-32 40.91%),29 (0.53),←,
42,"Lovett-Murray, Nathan",28y 136d,113 (39-1-73 34.96%),62 (0.55),←,
10,"McVeigh, Mark",30y 67d,208 (98-3-107 47.84%),103 (0.50),←,
17,"Melksham, Jake",19y 217d,16 (4-0-12 25.00%),6 (0.38),←,
23,"Myers, David",21y 277d,24 (11-0-13 45.83%),6 (0.25),←,
30,"Ryder, Paddy",23y 20d,96 (37-2-57 39.58%),47 (0.49),←,
5,"Stanton, Brent",24y 337d,143 (52-2-89 37.06%),90 (0.63),←,
4,"Watson, Jobe",26y 54d,117 (45-2-70 39.32%),47 (0.40),←,
8,"Winderlich, Jason",26y 175d,96 (35-0-61 36.46%),43 (0.45),←,
11,"Zaharakis, David",21y 41d,32 (13-0-19 40.63%),28 (0.88),←,
Totals,Totals,24y 27d,1542 (668-19-855 43.32%),689 (0.45),,
C,"Hird, James",38y 58d,2 (1-0-1 50.00%),,←,
