Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",27y 76d,93 (45-2-46 49.46%),8 (0.09),←,
35,"Broad, Nathan",25y 28d,16 (14-0-2 87.50%),,←,
7,"Butler, Dan",21y 344d,31 (24-0-7 77.42%),38 (1.23),←,
22,"Caddy, Josh",25y 227d,123 (73-1-49 59.76%),113 (0.92),28 (21-0-7 75.00%),37 (1.32)
11,"Castagna, Jason",21y 305d,38 (26-0-12 68.42%),42 (1.11),←,
30,"Conca, Reece",25y 274d,94 (51-1-42 54.79%),22 (0.23),←,
9,"Cotchin, Trent",28y 36d,205 (107-2-96 52.68%),120 (0.59),←,
10,"Edwards, Shane",29y 200d,215 (101-5-109 48.14%),142 (0.66),←,
34,"Graham, Jack",20y 77d,12 (11-0-1 91.67%),6 (0.50),←,
2,"Grimes, Dylan",26y 301d,112 (68-0-44 60.71%),3 (0.03),←,
28,"Higgins, Jack",19y 55d,5 (5-0-0 100.00%),8 (1.60),←,
14,"Houli, Bachar",30y 1d,177 (92-3-82 52.82%),39 (0.22),151 (82-2-67 54.97%),30 (0.20)
23,"Lambert, Kane",26y 168d,60 (38-0-22 63.33%),38 (0.63),←,
27,"Lloyd, Sam",28y 71d,54 (28-0-26 51.85%),68 (1.26),←,
4,"Martin, Dustin",26y 321d,186 (97-2-87 52.69%),200 (1.08),←,
33,"McIntosh, Kamdyn",24y 40d,61 (40-0-21 65.57%),14 (0.23),←,
25,"Nankervis, Toby",23y 274d,44 (32-0-12 72.73%),15 (0.34),32 (25-0-7 78.13%),12 (0.38)
18,"Rance, Alex",28y 216d,183 (93-2-88 51.37%),9 (0.05),←,
8,"Riewoldt, Jack",29y 194d,233 (112-4-117 48.93%),556 (2.39),←,
15,"Short, Jayden",22y 109d,40 (23-0-17 57.50%),9 (0.22),←,
21,"Townsend, Jacob",24y 327d,44 (17-0-27 38.64%),30 (0.68),16 (13-0-3 81.25%),26 (1.63)
1,"Vlastuin, Nick",24y 24d,102 (62-0-40 60.78%),20 (0.20),←,
Totals,Totals,25y 167d,2128 (1159-22-947 54.46%),1500 (0.70),,
C,"Hardwick, Damien",45y 268d,190 (99-2-89 52.63%),,←,
