West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",3,2,1,4,1,,,2.0,,4.0,,,,,,2.0,2.0,,,,1.0,,42.0
6,"Banfield, Drew",13,6,3,16,,,,2.0,6.0,1.0,1.0,7.0,1.0,,,4.0,10.0,,,3.0,,,98.0
10,"Braun, Michael",14,8,12,26,,,,4.0,1.0,5.0,4.0,,,,,7.0,20.0,,,3.0,2.0,1.0,91.0
26,"Butler, Sam",5,1,7,12,,,,4.0,,2.0,3.0,2.0,1.0,1.0,,6.0,7.0,,,1.0,,,61.0
17,"Chick, Daniel",3,1,5,8,,,,2.0,3.0,,,1.0,1.0,1.0,,5.0,3.0,,,3.0,,,100.0
20,"Cox, Dean",11,5,5,16,,,21.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,,4.0,12.0,,1.0,2.0,1.0,,77.0
32,"Embley, Andrew",7,3,3,10,,1.0,,,,3.0,2.0,1.0,1.0,,,3.0,7.0,,1.0,,,,69.0
7,"Fletcher, Chad",17,3,21,38,,,,2.0,,5.0,5.0,4.0,,1.0,,14.0,24.0,,,,,1.0,89.0
23,"Glass, Darren",2,2,6,8,,,,1.0,2.0,1.0,1.0,1.0,,,,4.0,4.0,1.0,,4.0,,,100.0
39,"Hunter, Adam",10,5,4,14,1,1.0,,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,7.0,7.0,1.0,1.0,4.0,1.0,,83.0
3,"Judd, Chris",17,4,6,23,2,,,5.0,1.0,10.0,5.0,3.0,,1.0,2.0,8.0,15.0,1.0,,1.0,2.0,,89.0
4,"Kerr, Daniel",14,6,10,24,1,1.0,,3.0,1.0,5.0,5.0,,1.0,,1.0,11.0,14.0,1.0,,3.0,,,84.0
21,"Lynch, Quinten",11,6,5,16,,,,2.0,3.0,3.0,,2.0,1.0,1.0,,9.0,7.0,2.0,2.0,2.0,,,100.0
33,"Matera, Phillip",10,3,3,13,2,3.0,,2.0,,2.0,1.0,4.0,1.0,2.0,,10.0,3.0,,3.0,,1.0,1.0,96.0
2,"McDougall, Andrew",4,3,4,8,1,1.0,1.0,2.0,,2.0,,2.0,,,,3.0,6.0,,1.0,2.0,,1.0,92.0
5,"Morrison, Chad",15,8,9,24,,1.0,,2.0,6.0,,2.0,1.0,,,,8.0,14.0,1.0,2.0,1.0,2.0,,100.0
28,"Sampi, Ashley",5,1,5,10,2,,,7.0,,1.0,,3.0,,,,2.0,7.0,,,,1.0,,84.0
14,"Seaby, Mark",1,2,3,4,,,8.0,,1.0,,,1.0,,1.0,,2.0,2.0,,,1.0,,,41.0
41,"Staker, Brent",5,5,4,9,2,,,6.0,,2.0,,4.0,,3.0,,5.0,4.0,2.0,2.0,2.0,,1.0,85.0
22,"Waters, Beau",4,2,7,11,,,,,,,1.0,2.0,1.0,1.0,,8.0,3.0,1.0,,,,1.0,42.0
44,"Wirrpanda, David",19,6,3,22,,,,4.0,5.0,5.0,,3.0,2.0,1.0,3.0,12.0,11.0,4.0,,3.0,,2.0,93.0
13,"Wooden, Josh",10,2,5,15,1,,,4.0,,4.0,2.0,2.0,1.0,2.0,,4.0,11.0,,,1.0,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,84,131,331,13,15.0,30.0,57.0,33.0,59.0,37.0,53.0,15.0,19.0,6.0,138.0,193.0,14.0,13.0,36.0,13.0,8.0,
Opposition,Opposition,169,59,80,249,6,9.0,26.0,54.0,44.0,39.0,35.0,38.0,19.0,15.0,,111.0,123.0,6.0,6.0,30.0,7.0,5.0,
