North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",10,4,9,19,,,,4.0,4.0,2.0,,2.0,2.0,1.0,,4.0,16.0,,,2.0,2.0,,89.0
3,"Bastinac, Ryan",9,3,10,19,2,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,7.0,12.0,,,2.0,,1.0,89.0
35,"Black, Aaron",10,5,8,18,2,1.0,,,,3.0,,2.0,,1.0,,7.0,11.0,1.0,3.0,,,,91.0
10,"Cunnington, Ben",8,4,17,25,,,,2.0,,3.0,8.0,1.0,1.0,1.0,,12.0,13.0,,,1.0,,,76.0
15,"Delaney, Luke",7,6,3,10,,,,2.0,,,,,1.0,,,3.0,7.0,,,2.0,,,93.0
11,"Firrito, Michael",8,2,10,18,,,,2.0,3.0,5.0,,,2.0,,,6.0,10.0,,,6.0,,,90.0
43,"Gibson, Sam",13,8,15,28,,,,2.0,2.0,1.0,,1.0,2.0,,,4.0,24.0,,,,,1.0,79.0
22,"Goldstein, Todd",10,5,9,19,2,,24.0,4.0,1.0,4.0,2.0,1.0,3.0,,2.0,10.0,10.0,1.0,1.0,1.0,,,88.0
24,"Greenwood, Levi",11,2,5,16,,,1.0,2.0,4.0,3.0,5.0,3.0,,1.0,,8.0,9.0,,,1.0,,1.0,74.0
6,"Hansen, Lachlan",12,10,12,24,,,,3.0,5.0,,,4.0,,1.0,,5.0,19.0,2.0,,5.0,1.0,,93.0
29,"Harvey, Brent",13,7,12,25,1,,,1.0,,4.0,2.0,1.0,1.0,,,6.0,19.0,1.0,2.0,1.0,1.0,1.0,93.0
5,"Jacobs, Ben",3,1,3,6,1,,,2.0,,2.0,,1.0,,1.0,,,6.0,,,1.0,1.0,,78.0
34,"Macmillan, Jamie",9,3,8,17,1,,,3.0,3.0,4.0,,1.0,,1.0,,4.0,12.0,,1.0,4.0,1.0,,84.0
2 ↑,"McKenzie, Brad",2,1,1,3,,,,2.0,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,36.0
41,"Mullett, Aaron",17,7,3,20,1,,,,4.0,3.0,,3.0,,,,6.0,13.0,,1.0,2.0,1.0,,93.0
20,"Petrie, Drew",9,3,8,17,,,3.0,1.0,,3.0,1.0,1.0,1.0,,,3.0,15.0,,,4.0,,3.0,96.0
28,"Sierakowski, Will",11,4,5,16,,,,2.0,1.0,2.0,,1.0,1.0,,,3.0,14.0,,,,,,89.0
25 ↓,"Tarrant, Robbie",4,1,5,9,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,7.0,2.0,,1.0,,,,50.0
12,"Thomas, Lindsay",4,2,3,7,1,1.0,,2.0,,,,1.0,,,,2.0,6.0,,2.0,1.0,,,91.0
8,"Wells, Daniel",16,6,11,27,1,1.0,,2.0,,3.0,4.0,5.0,2.0,2.0,3.0,14.0,12.0,2.0,3.0,2.0,,2.0,78.0
19,"Wright, Sam",9,5,8,17,1,2.0,,2.0,,4.0,,1.0,,,,6.0,11.0,,4.0,,1.0,,85.0
7,"Ziebell, Jack",18,5,9,27,2,,,4.0,,3.0,9.0,8.0,2.0,1.0,,12.0,17.0,,2.0,1.0,,1.0,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,94,174,387,15,13.0,28.0,45.0,28.0,52.0,32.0,40.0,20.0,12.0,5.0,131.0,259.0,8.0,20.0,36.0,8.0,10.0,
Opposition,Opposition,191,87,135,326,17,15.0,39.0,65.0,34.0,50.0,33.0,40.0,12.0,20.0,1.0,128.0,204.0,10.0,9.0,45.0,15.0,13.0,
