Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 188d,145 (89-1-55 61.72%),16 (0.11),←,
22,"Breust, Luke",21y 266d,34 (27-0-7 79.41%),64 (1.88),←,
9,"Burgoyne, Shaun",29y 287d,214 (138-1-75 64.72%),200 (0.93),57 (41-1-15 72.81%),29 (0.51)
6,"Gibson, Josh",28y 143d,118 (64-2-52 55.08%),2 (0.02),53 (35-1-17 66.98%),
18,"Guerra, Brent",30y 66d,232 (154-1-77 66.59%),104 (0.45),136 (85-1-50 62.87%),21 (0.15)
19,"Gunston, Jack",20y 292d,26 (14-0-12 53.85%),44 (1.69),12 (9-0-3 75.00%),24 (2.00)
20,"Hale, David",28y 73d,166 (83-2-81 50.60%),152 (0.92),37 (27-0-10 72.97%),33 (0.89)
15,"Hodge, Luke",28y 49d,199 (101-1-97 51.01%),140 (0.70),←,
3,"Lewis, Jordan",26y 101d,163 (90-1-72 55.52%),88 (0.54),←,
5,"Mitchell, Sam",29y 296d,215 (117-1-97 54.65%),53 (0.25),←,
28,"Puopolo, Paul",24y 245d,34 (27-0-7 79.41%),22 (0.65),←,
33,"Rioli, Cyril",23y 20d,101 (66-1-34 65.84%),134 (1.33),←,
2,"Roughead, Jarryd",25y 193d,153 (86-1-66 56.54%),291 (1.90),←,
21,"Savage, Shane",21y 211d,37 (26-0-11 70.27%),22 (0.59),←,
25,"Schoenmakers, Ryan",21y 269d,53 (29-0-24 54.72%),3 (0.06),←,
12,"Sewell, Brad",28y 183d,162 (90-1-71 55.86%),25 (0.15),←,
26,"Shiels, Liam",21y 96d,58 (37-0-21 63.79%),16 (0.28),←,
16,"Smith, Isaac",23y 217d,31 (25-0-6 80.65%),29 (0.94),←,
24,"Stratton, Ben",23y 155d,45 (28-1-16 63.33%),1 (0.02),←,
4,"Suckling, Matt",24y 9d,47 (32-0-15 68.09%),20 (0.43),←,
37,"Whitecross, Brendan",22y 191d,67 (42-1-24 63.43%),35 (0.52),←,
11,"Young, Clinton",26y 169d,110 (66-1-43 60.45%),58 (0.53),←,
Totals,Totals,25y 69d,2410 (1431-16-963 59.38%),1519 (0.63),,
C,"Clarkson, Alastair",44y 98d,181 (101-1-79 56.08%),,←,
