Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
30,"Fielke, Grantley",29y 139d,35 (13-0-22 37.14%),21 (0.60),19 (9-0-10 47.37%),6 (0.32)
3,"Hart, Darel",27y 213d,16 (8-0-8 50.00%),14 (0.88),←,
8,"Hocking, Eddie",21y 210d,10 (5-0-5 50.00%),4 (0.40),←,
17,"Hodges, Scott",23y 100d,13 (6-0-7 46.15%),30 (2.31),←,
35,"Jameson, Rod",21y 35d,16 (8-0-8 50.00%),35 (2.19),←,
2,"Jarman, Andrew",25y 202d,15 (8-0-7 53.33%),6 (0.40),←,
20,"Klug, John",25y 310d,17 (8-0-9 47.06%),25 (1.47),←,
13,"Lee, Scott",28y 60d,19 (9-0-10 47.37%),1 (0.05),←,
18,"Maynard, Rodney",24y 317d,19 (9-0-10 47.37%),7 (0.37),←,
10,"McDermott, Chris",27y 273d,19 (9-0-10 47.37%),8 (0.42),←,
11,"McGuinness, Tony",27y 90d,127 (58-2-67 46.46%),123 (0.97),18 (8-0-10 44.44%),15 (0.83)
25,"Mickan, Mark",30y 186d,64 (19-0-45 29.69%),27 (0.42),16 (7-0-9 43.75%),1 (0.06)
24,"Payze, Andrew",24y 344d,2 (1-0-1 50.00%),,←,
52,"Rehn, Shaun",19y 352d,3 (1-0-2 33.33%),2 (0.67),←,
31,"Rowe, Stephen",25y 274d,6 (2-0-4 33.33%),2 (0.33),←,
7,"Smart, Nigel",22y 75d,19 (9-0-10 47.37%),2 (0.11),←,
49,"Tasker, Sean",23y 47d,6 (2-0-4 33.33%),1 (0.17),←,
41,"Thompson, Robert",23y 286d,5 (3-0-2 60.00%),,←,
12,"Tregenza, Simon",20y 148d,14 (7-0-7 50.00%),2 (0.14),←,
50,"Weidemann, Wayne",24y 287d,2 (0-0-2 0.00%),,←,
Totals,Totals,24y 325d,427 (185-2-240 43.33%),310 (0.73),,
C,"Cornes, Graham",43y 126d,19 (9-0-10 47.37%),,←,
