Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
37,"Clarke, Dylan",21y 356d,16 (9-1-6 59.38%),3 (0.19),←,
6,"Daniher, Joe",26y 176d,105 (40-1-64 38.57%),191 (1.82),←,
8,"Gleeson, Martin",26y 2d,87 (31-2-54 36.78%),5 (0.06),←,
35,"Guelfi, Matt",23y 13d,39 (22-1-16 57.69%),8 (0.21),←,
33,"Ham, Brayden",21y 124d,13 (6-0-7 46.15%),3 (0.23),←,
26,"Hooker, Cale",31y 319d,199 (95-2-102 48.24%),89 (0.45),←,
4,"Langford, Kyle",23y 270d,77 (32-1-44 42.21%),54 (0.70),←,
43,"McDonald-Tipungwuti, Anthony",27y 127d,102 (45-1-56 44.61%),115 (1.13),←,
1,"McGrath, Andrew",22y 86d,77 (40-1-36 52.60%),15 (0.19),←,
7,"Merrett, Zach",24y 329d,138 (60-2-76 44.20%),46 (0.33),←,
22,"Mosquito, Irving",20y 3d,2 (1-0-1 50.00%),2 (1.00),←,
3,"Parish, Darcy",23y 33d,89 (38-1-50 43.26%),36 (0.40),←,
34,"Phillips, Andrew",29y 55d,45 (9-0-36 20.00%),15 (0.33),4 (3-0-1 75.00%),
27,"Redman, Mason",23y 1d,36 (18-1-17 51.39%),1 (0.03),←,
14,"Ridley, Jordan",21y 312d,22 (11-1-10 52.27%),,←,
42,"Saad, Adam",26y 35d,105 (43-2-60 41.90%),8 (0.08),57 (30-1-26 53.51%),5 (0.09)
9,"Shiel, Dylan",27y 171d,168 (75-4-89 45.83%),75 (0.45),33 (16-1-16 50.00%),11 (0.33)
5,"Smith, Devon",27y 99d,150 (58-3-89 39.67%),126 (0.84),41 (20-1-20 50.00%),26 (0.63)
40,"Snelling, Will",23y 21d,18 (9-1-8 52.78%),11 (0.61),17 (8-1-8 50.00%),10 (0.59)
17,"Stewart, James",26y 176d,51 (22-1-28 44.12%),61 (1.20),33 (14-1-18 43.94%),43 (1.30)
25,"Stringer, Jake",26y 124d,134 (72-0-62 53.73%),236 (1.76),45 (24-0-21 53.33%),76 (1.69)
30,"Zerk-Thatcher, Brandon",22y 2d,7 (3-1-3 50.00%),,←,
Totals,Totals,24y 278d,1680 (739-27-914 43.99%),1100 (0.65),,
C,"Worsfold, John",51y 337d,384 (194-3-187 50.91%),,103 (45-1-57 44.17%),
