Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",6,,2,8,1,2.0,,3.0,,1.0,1.0,2.0,1.0,1.0,,3.0,4.0,,,1.0,,,91.0
18,"Cameron, Jeremy",6,3,,6,1,1.0,,,,1.0,,3.0,2.0,1.0,,5.0,2.0,1.0,1.0,,,1.0,90.0
3,"Coniglio, Stephen",15,3,11,26,1,,,3.0,2.0,6.0,5.0,1.0,,1.0,,8.0,18.0,,,1.0,2.0,,79.0
1,"Davis, Phil",2,2,3,5,,,,1.0,2.0,,,,,,,2.0,4.0,,,2.0,,,88.0
48,"Frost, Sam",4,1,5,9,,,,3.0,2.0,2.0,1.0,3.0,2.0,1.0,,5.0,4.0,,,3.0,1.0,,80.0
4,"Greene, Toby",6,7,8,14,,,,2.0,2.0,1.0,1.0,1.0,,,,4.0,10.0,,,2.0,,,90.0
33,"Hoskin-Elliott, Will",10,6,6,16,1,1.0,,4.0,1.0,4.0,,2.0,2.0,2.0,,6.0,10.0,,1.0,1.0,,1.0,84.0
34 ↓,"Jaksch, Kristian",6,1,2,8,,,,1.0,1.0,,,,,,,1.0,6.0,,,8.0,,,57.0
22 ↑,"Kelly, Josh",5,3,5,10,,,,,,1.0,1.0,1.0,,,,3.0,7.0,,,1.0,,,27.0
40,"Kennedy, Adam",7,5,12,19,,1.0,,2.0,6.0,1.0,,5.0,2.0,1.0,,4.0,15.0,,1.0,2.0,2.0,,84.0
39,"Mohr, Tim",10,3,2,12,,1.0,,5.0,5.0,1.0,,2.0,,,,3.0,6.0,,,6.0,2.0,,89.0
41,"Mumford, Shane",4,4,8,12,1,,38.0,5.0,,2.0,2.0,,1.0,,,6.0,6.0,3.0,1.0,5.0,,,92.0
7,"Palmer, Rhys",9,4,12,21,2,3.0,,3.0,1.0,,1.0,1.0,2.0,,,10.0,9.0,,2.0,2.0,,,87.0
12,"Patton, Jonathon",8,5,7,15,1,,,,1.0,2.0,4.0,4.0,3.0,2.0,,10.0,6.0,1.0,,,,,86.0
9,"Scully, Tom",3,1,7,10,,,,3.0,,2.0,2.0,1.0,,,,4.0,6.0,,,2.0,1.0,,92.0
5,"Shiel, Dylan",11,1,14,25,,1.0,,1.0,1.0,3.0,5.0,2.0,,1.0,,7.0,17.0,,,2.0,2.0,,79.0
10,"Smith, Devon",18,3,7,25,,2.0,,3.0,2.0,7.0,2.0,3.0,2.0,,,6.0,19.0,,,,,1.0,86.0
20,"Tomlinson, Adam",10,6,4,14,,,,2.0,4.0,1.0,,2.0,1.0,,,4.0,10.0,,1.0,2.0,,,86.0
17,"Treloar, Adam",12,5,19,31,,1.0,,4.0,1.0,4.0,10.0,6.0,3.0,,,18.0,13.0,,2.0,1.0,,,76.0
8,"Ward, Callan",7,3,7,14,,,,6.0,,3.0,4.0,1.0,2.0,1.0,,10.0,6.0,,,4.0,,,88.0
6,"Whitfield, Lachie",9,3,6,15,,2.0,,,1.0,2.0,,3.0,1.0,1.0,,4.0,11.0,,1.0,1.0,,,83.0
29,"Williams, Zac",14,6,6,20,1,1.0,,5.0,8.0,2.0,,1.0,1.0,,,4.0,14.0,,1.0,4.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,75,153,335,9,18.0,38.0,56.0,40.0,46.0,39.0,44.0,25.0,12.0,,127.0,203.0,5.0,11.0,50.0,10.0,3.0,
Opposition,Opposition,212,104,172,384,20,20.0,34.0,47.0,28.0,66.0,32.0,50.0,12.0,25.0,6.0,140.0,248.0,12.0,16.0,47.0,6.0,12.0,
