North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Edwards, Aaron",25y 104d,38 (20-1-17 53.95%),43 (1.13),34 (16-1-17 48.53%),41 (1.21)
11,"Firrito, Michael",25y 199d,117 (59-1-57 50.85%),19 (0.16),←,
32,"Garlett, Cruize",20y 100d,1 (0-0-1 0.00%),,←,
38,"Gibson, Josh",25y 93d,55 (26-0-29 47.27%),1 (0.02),←,
17,"Grima, Nathan",23y 313d,4 (1-0-3 25.00%),,←,
6,"Hansen, Lachlan",20y 301d,19 (10-0-9 52.63%),4 (0.21),←,
39,"Harding, Leigh",28y 49d,123 (59-2-62 48.78%),143 (1.16),←,
4,"Harris, Daniel",27y 35d,144 (71-2-71 50.00%),42 (0.29),←,
21,"Jones, Corey",28y 108d,147 (71-1-75 48.64%),200 (1.36),←,
1,"McIntosh, Hamish",24y 283d,69 (29-1-39 42.75%),33 (0.48),←,
42,"McMahon, Scott",23y 12d,41 (22-0-19 53.66%),23 (0.56),←,
20,"Petrie, Drew",26y 242d,166 (80-2-84 48.80%),139 (0.84),←,
5,"Power, Sam",25y 347d,117 (43-3-71 38.03%),18 (0.15),33 (15-1-17 46.97%),2 (0.06)
30,"Pratt, Daniel",26y 85d,92 (46-0-46 50.00%),9 (0.10),89 (45-0-44 50.56%),8 (0.09)
3,"Rawlings, Brady",28y 4d,191 (97-1-93 51.05%),58 (0.30),←,
15,"Ross, Ben",20y 266d,9 (5-0-4 55.56%),3 (0.33),←,
7,"Simpson, Adam",33y 118d,300 (170-2-128 57.00%),82 (0.27),←,
9,"Swallow, Andrew",22y 12d,52 (23-0-29 44.23%),20 (0.38),←,
12,"Thomas, Lindsay",21y 106d,47 (22-1-24 47.87%),55 (1.17),←,
16,"Thompson, Scott",23y 36d,18 (4-1-13 25.00%),,←,
14,"Urquhart, Gavin",21y 27d,25 (10-0-15 40.00%),,←,
19,"Ziebell, Jack",18y 106d,10 (4-0-6 40.00%),2 (0.20),←,
Totals,Totals,24y 184d,1785 (872-18-895 48.85%),894 (0.50),,
C,"Laidley, Dani",42y 79d,149 (72-2-75 48.99%),,←,
