Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",26y 289d,104 (51-0-53 49.04%),27 (0.26),←,
18,"Bond, Troy",22y 310d,44 (32-0-12 72.73%),30 (0.68),8 (6-0-2 75.00%),4 (0.50)
44,"Caven, Peter",26y 3d,65 (27-0-38 41.54%),33 (0.51),8 (6-0-2 75.00%),12 (1.50)
14,"Connell, Matthew",23y 290d,25 (11-0-14 44.00%),6 (0.24),22 (9-0-13 40.91%),6 (0.27)
37,"Edwards, Tyson",19y 287d,20 (11-0-9 55.00%),6 (0.30),←,
34,"Hart, Ben",21y 315d,93 (46-1-46 50.00%),21 (0.23),←,
2,"Jarman, Andrew",30y 126d,101 (51-1-49 50.99%),81 (0.80),←,
3,"Jarman, Darren",29y 112d,117 (71-0-46 60.68%),149 (1.27),8 (6-0-2 75.00%),27 (3.38)
9,"Koster, Kym",23y 108d,46 (26-1-19 57.61%),17 (0.37),8 (6-0-2 75.00%),4 (0.50)
27,"Liptak, Matthew",26y 19d,89 (47-1-41 53.37%),106 (1.19),←,
8,"McCartney, Jason",22y 66d,60 (31-0-29 51.67%),44 (0.73),22 (11-0-11 50.00%),16 (0.73)
11,"McGuinness, Tony",32y 13d,211 (100-3-108 48.10%),187 (0.89),102 (50-1-51 49.51%),79 (0.77)
23,"McLeod, Andrew",19y 289d,23 (13-0-10 56.52%),26 (1.13),←,
6,"Modra, Tony",27y 79d,71 (33-1-37 47.18%),286 (4.03),←,
16,"Pesch, Nick",21y 329d,27 (13-0-14 48.15%),14 (0.52),←,
15,"Pittman, David",27y 86d,64 (30-1-33 47.66%),18 (0.28),←,
32,"Ricciuto, Mark",20y 346d,69 (33-1-35 48.55%),51 (0.74),←,
5,"Robran, Matthew",25y 61d,35 (19-0-16 54.29%),22 (0.63),28 (15-0-13 53.57%),17 (0.61)
39,"Ross, Jonathan",22y 198d,19 (11-0-8 57.89%),4 (0.21),←,
7,"Smart, Nigel",26y 364d,106 (52-1-53 49.53%),52 (0.49),←,
4,"Tasker, Sean",27y 336d,45 (20-0-25 44.44%),17 (0.38),←,
Totals,Totals,24y 348d,1434 (728-11-695 50.77%),1197 (0.83),,
C,"Shaw, Robert",41y 134d,116 (43-0-73 37.07%),,30 (15-0-15 50.00%),
