Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",30y 13d,147 (85-1-61 58.16%),228 (1.55),←,
19,"Blakely, Connor",21y 149d,33 (11-0-22 33.33%),2 (0.06),←,
36,"Cox, Brennan",18y 350d,6 (1-0-5 16.67%),2 (0.33),←,
17,"Crozier, Hayden",23y 217d,66 (30-0-36 45.45%),40 (0.61),←,
4,"Darcy, Sean",19y 47d,6 (1-0-5 16.67%),1 (0.17),←,
7,"Fyfe, Nat",25y 314d,134 (79-1-54 59.33%),118 (0.88),←,
28,"Grey, Brady",22y 9d,16 (7-0-9 43.75%),10 (0.63),←,
21,"Hamling, Joel",24y 111d,41 (23-0-18 56.10%),,18 (7-0-11 38.89%),
9,"Hill, Bradley",24y 20d,113 (81-0-32 71.68%),71 (0.63),18 (7-0-11 38.89%),13 (0.72)
32,"Hill, Stephen",27y 89d,186 (98-0-88 52.69%),107 (0.58),←,
15,"Hughes, Ethan",22y 234d,20 (7-0-13 35.00%),1 (0.05),←,
37,"Johnson, Michael",32y 282d,227 (122-1-104 53.96%),65 (0.29),←,
22,"Kersten, Shane",24y 136d,54 (35-0-19 64.81%),63 (1.17),17 (7-0-10 41.18%),22 (1.29)
2,"Logue, Griffin",19y 107d,10 (4-0-6 40.00%),1 (0.10),←,
23,"McCarthy, Cam",22y 119d,37 (18-0-19 48.65%),55 (1.49),16 (6-0-10 37.50%),19 (1.19)
16,"Mundy, David",32y 9d,268 (142-1-125 53.17%),108 (0.40),←,
27,"Neale, Lachie",24y 66d,110 (56-0-54 50.91%),56 (0.51),←,
38,"Ryan, Luke",21y 173d,7 (1-0-6 14.29%),,←,
8,"Suban, Nick",27y 81d,152 (79-1-72 52.30%),60 (0.39),←,
33,"Sutcliffe, Cam",25y 67d,96 (57-1-38 59.90%),16 (0.17),←,
18,"Tucker, Darcy",20y 187d,27 (8-0-19 29.63%),11 (0.41),←,
14,"Weller, Lachie",21y 156d,43 (13-0-30 30.23%),17 (0.40),←,
Totals,Totals,24y 34d,1799 (958-6-835 53.25%),1032 (0.57),,
C,"Lyon, Ross",50y 263d,258 (154-5-99 60.66%),,137 (78-1-58 57.30%),
