St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",12,1.0,6.0,18,1.0,,,2.0,4.0,2.0,6.0,,3.0,,,6,11,,,4.0,1.0,,
22,"Begley, James",4,3.0,5.0,9,1.0,,,2.0,,2.0,,1.0,1.0,1.0,,3,7,1.0,1.0,3.0,,,
6,"Black, Heath",13,1.0,15.0,28,,,,6.0,2.0,5.0,2.0,2.0,2.0,,2.0,6,24,,,4.0,2.0,,
18,"Cripps, Jason",4,1.0,8.0,12,,,,1.0,1.0,2.0,1.0,2.0,,,,3,9,,1.0,2.0,1.0,,
26,"Dal Santo, Nick",4,2.0,1.0,5,,,,,1.0,2.0,,1.0,,,,1,4,,,2.0,1.0,,
10,"Everitt, Peter",8,2.0,5.0,13,,1.0,36.0,,2.0,1.0,1.0,4.0,2.0,2.0,,5,10,,,1.0,1.0,,
9,"Gehrig, Fraser",5,5.0,9.0,14,,,,,4.0,,,1.0,,,,2,12,,,7.0,,,
2,"Hamill, Aaron",15,6.0,8.0,23,1.0,2.0,3.0,5.0,,9.0,2.0,2.0,1.0,2.0,,16,7,5.0,2.0,2.0,,,
7,"Hayes, Lenny",14,5.0,13.0,27,,,,8.0,3.0,2.0,6.0,2.0,2.0,,,11,20,,,,1.0,,
8,"Hudghton, Max",3,2.0,7.0,10,,,,,1.0,,,2.0,,,,5,5,,,10.0,1.0,,
5,"Jones, Austinn",8,1.0,10.0,18,,,,,3.0,2.0,1.0,3.0,,,,8,9,,1.0,1.0,,,
15,"Lawrence, Steven",6,4.0,8.0,14,,,,1.0,3.0,,,1.0,2.0,1.0,,7,7,2.0,1.0,1.0,,,
23,"Loewe, Stewart",9,6.0,5.0,14,3.0,1.0,14.0,,,3.0,3.0,3.0,2.0,2.0,,10,5,3.0,4.0,1.0,,,
31,"Maguire, Matt",8,5.0,4.0,12,,,1.0,,3.0,1.0,1.0,1.0,,1.0,,4,8,1.0,,3.0,,,
44,"Milne, Stephen",7,1.0,2.0,9,2.0,2.0,,1.0,,2.0,,3.0,1.0,1.0,,5,6,,1.0,,1.0,,
43,"Moyle, Brett",5,3.0,6.0,11,,,,2.0,1.0,2.0,1.0,,1.0,,,6,5,,,3.0,,,
1,"Peckett, Justin",10,1.0,10.0,20,,1.0,,2.0,,5.0,3.0,,2.0,,,6,15,,,1.0,,,
12,"Riewoldt, Nick",15,12.0,7.0,22,2.0,2.0,3.0,,,6.0,2.0,1.0,,,,7,15,4.0,3.0,3.0,,,
40,"Schwarze, Troy",5,,,5,,,,,1.0,2.0,1.0,,1.0,,,1,4,,,1.0,,,
4,"Thompson, Andrew",11,3.0,12.0,23,1.0,,,2.0,2.0,4.0,5.0,1.0,,,,9,14,,,1.0,,,
13,"Voss, Brett",8,3.0,3.0,11,,,,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,5,6,2.0,,1.0,,,
30,"Wulf, Daniel",10,7.0,4.0,14,4.0,2.0,,,,1.0,,1.0,,,,7,6,3.0,5.0,,,,
Totals,Totals,184,74.0,148.0,332,15.0,11.0,57.0,34.0,32.0,56.0,36.0,33.0,21.0,11.0,2.0,133,209,21.0,19.0,51.0,9.0,,
Opposition,Opposition,172,61.0,92.0,264,16.0,6.0,27.0,44.0,34.0,52.0,43.0,40.0,11.0,21.0,4.0,127,142,9.0,9.0,60.0,9.0,,
