Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 170d,192 (79-3-110 41.93%),302 (1.57),8 (4-0-4 50.00%),12 (1.50)
16,"Brown, Luke",21y 235d,32 (16-0-16 50.00%),2 (0.06),←,
42,"Cameron, Charlie",19y 314d,1 (1-0-0 100.00%),1 (1.00),←,
44,"Crouch, Matt",19y 24d,6 (4-0-2 66.67%),2 (0.33),←,
32,"Dangerfield, Patrick",24y 40d,117 (60-0-57 51.28%),136 (1.16),←,
26,"Douglas, Richard",27y 98d,141 (72-0-69 51.06%),103 (0.73),←,
41,"Hartigan, Kyle",22y 189d,9 (6-0-3 66.67%),,←,
24,"Jacobs, Sam",26y 35d,90 (45-0-45 50.00%),18 (0.20),73 (38-0-35 52.05%),15 (0.21)
10,"Jaensch, Matthew",24y 239d,53 (24-0-29 45.28%),21 (0.40),←,
4,"Jenkins, Josh",25y 96d,34 (19-0-15 55.88%),52 (1.53),←,
17,"Kerridge, Sam",21y 19d,20 (10-0-10 50.00%),16 (0.80),←,
29,"Laird, Rory",20y 137d,24 (13-0-11 54.17%),2 (0.08),←,
14,"Mackay, David",25y 294d,113 (65-0-48 57.52%),34 (0.30),←,
36,"Martin, Brodie",25y 190d,21 (10-0-11 47.62%),4 (0.19),←,
1,"Podsiadly, James",32y 247d,91 (66-0-25 72.53%),181 (1.99),8 (4-0-4 50.00%),12 (1.50)
25,"Rutten, Ben",30y 352d,220 (125-0-95 56.82%),8 (0.04),←,
9,"Sloane, Rory",24y 59d,86 (45-0-41 52.33%),53 (0.62),←,
33,"Smith, Brodie",22y 121d,62 (34-0-28 54.84%),12 (0.19),←,
12,"Talia, Daniel",22y 225d,62 (35-0-27 56.45%),4 (0.06),←,
5,"Thompson, Scott",31y 62d,253 (139-0-114 54.94%),148 (0.58),214 (121-0-93 56.54%),131 (0.61)
13,"Walker, Taylor",24y 20d,70 (36-0-34 51.43%),163 (2.33),←,
11,"Wright, Matthew",24y 152d,66 (34-0-32 51.52%),50 (0.76),←,
Totals,Totals,24y 250d,1763 (938-3-822 53.20%),1312 (0.74),,
C,"Sanderson, Brenton",40y 77d,55 (32-0-23 58.18%),,←,
