Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
19,"Armstrong, Tony",23y 224d,28 (16-0-12 57.14%),2 (0.07),14 (10-0-4 71.43%),2 (0.14)
14,"Bird, Craig",24y 110d,92 (54-1-37 59.24%),37 (0.40),←,
24,"Bolton, Jude",33y 57d,308 (173-4-131 56.82%),180 (0.58),←,
37,"Goodes, Adam",33y 123d,326 (182-4-140 56.44%),399 (1.22),←,
39,"Grundy, Heath",26y 343d,121 (71-1-49 59.09%),21 (0.17),←,
4,"Hannebery, Dan",22y 76d,84 (52-1-31 62.50%),32 (0.38),←,
15,"Jack, Kieren",25y 317d,121 (68-2-51 57.02%),83 (0.69),←,
32,"Jetta, Lewis",24y 7d,72 (46-1-25 64.58%),65 (0.90),←,
12,"Kennedy, Josh",24y 325d,93 (56-1-36 60.75%),61 (0.66),80 (51-1-28 64.38%),57 (0.71)
11,"Lamb, Jed",20y 204d,2 (1-0-1 50.00%),1 (0.50),←,
9,"Malceski, Nick",28y 269d,133 (86-1-46 65.04%),56 (0.42),←,
29,"Mattner, Martin",30y 278d,222 (130-2-90 59.01%),40 (0.18),124 (70-2-52 57.26%),26 (0.21)
21,"McGlynn, Ben",27y 278d,111 (65-1-45 59.01%),123 (1.11),67 (42-1-24 63.43%),95 (1.42)
3,"McVeigh, Jarrad",28y 34d,201 (119-3-79 59.95%),153 (0.76),←,
5,"OKeefe, Ryan",32y 107d,264 (152-3-109 58.14%),254 (0.96),←,
26,"Parker, Luke",20y 198d,39 (25-0-14 64.10%),21 (0.54),←,
38,"Pyke, Mike",29y 48d,53 (32-0-21 60.38%),21 (0.40),←,
43,"Rampe, Dane",22y 343d,5 (3-0-2 60.00%),,←,
20,"Reid, Sam",21y 135d,53 (36-1-16 68.87%),60 (1.13),←,
25,"Richards, Ted",30y 120d,188 (110-3-75 59.31%),32 (0.17),155 (91-3-61 59.68%),13 (0.08)
40,"Smith, Nick",24y 333d,81 (47-1-33 58.64%),8 (0.10),←,
18,"White, Jesse",25y 122d,57 (27-2-28 49.12%),54 (0.95),←,
Totals,Totals,26y 151d,2654 (1551-32-1071 58.44%),1703 (0.64),,
C,"Longmire, John",42y 131d,56 (37-1-18 66.96%),,←,
