St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",3,2,5,8,,,16.0,2.0,,,,2.0,1.0,2.0,,3.0,5.0,,,2.0,,,59.0
10,"Baker, Steven",13,8,4,17,,,,9.0,1.0,2.0,,4.0,1.0,1.0,,4.0,13.0,,,1.0,1.0,,95.0
14,"Ball, Luke",14,7,12,26,1,,,4.0,2.0,4.0,3.0,3.0,2.0,1.0,,8.0,17.0,,1.0,1.0,,1.0,76.0
27,"Blake, Jason",8,7,7,15,1,,12.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,,6.0,9.0,,1.0,3.0,2.0,1.0,58.0
26,"Dal Santo, Nick",21,6,8,29,3,,,6.0,1.0,8.0,6.0,2.0,2.0,,2.0,15.0,15.0,1.0,2.0,1.0,6.0,,94.0
22,"Fiora, Aaron",6,4,4,10,,2.0,,2.0,,4.0,,1.0,,,,3.0,7.0,1.0,,1.0,2.0,,100.0
6,"Fisher, Leigh",7,7,11,18,,,,4.0,2.0,4.0,4.0,,1.0,,,9.0,10.0,,,2.0,3.0,1.0,71.0
25,"Fisher, Sam",7,4,6,13,,,,2.0,1.0,1.0,1.0,1.0,,,,5.0,8.0,,,2.0,2.0,,100.0
9,"Gehrig, Fraser",6,3,1,7,2,2.0,,2.0,,,,2.0,,1.0,,4.0,3.0,1.0,3.0,1.0,,,100.0
18,"Goddard, Brendon",13,5,10,23,,1.0,,4.0,3.0,3.0,2.0,6.0,,2.0,,9.0,16.0,,,3.0,1.0,2.0,100.0
15,"Gram, Jason",12,3,9,21,,,,2.0,5.0,4.0,,4.0,1.0,1.0,,7.0,12.0,,,2.0,6.0,,100.0
35,"Harvey, Robert",6,2,12,18,,,,5.0,1.0,3.0,6.0,4.0,,1.0,,11.0,7.0,,,5.0,,2.0,87.0
8,"Hudghton, Max",1,3,3,4,,,,1.0,2.0,,,1.0,,1.0,,,4.0,,,8.0,,,100.0
31,"Maguire, Matt",4,2,4,8,,,,,3.0,1.0,,3.0,,2.0,,4.0,5.0,2.0,,2.0,,,100.0
30,"McGough, Mark",5,1,3,8,,,,3.0,,1.0,2.0,,1.0,,,3.0,5.0,,,2.0,,,34.0
44,"Milne, Stephen",7,3,2,9,,2.0,,3.0,,3.0,1.0,2.0,,,,2.0,7.0,,1.0,4.0,2.0,,73.0
11,"Montagna, Leigh",10,4,7,17,1,1.0,,,2.0,4.0,1.0,3.0,,,,5.0,11.0,,,2.0,2.0,1.0,90.0
1,"Peckett, Justin",7,3,7,14,,,,2.0,,3.0,1.0,1.0,,,,4.0,10.0,,,,,,71.0
12,"Riewoldt, Nick",9,7,7,16,2,1.0,1.0,2.0,,3.0,1.0,1.0,,,,5.0,11.0,2.0,2.0,4.0,2.0,,100.0
40,"Schwarze, Troy",8,5,2,10,2,1.0,,,,3.0,,2.0,,1.0,,4.0,5.0,1.0,1.0,3.0,,,90.0
4,"Thompson, Andrew",,,1,1,,,,,,,,,,,,,1.0,,,,,,1.0
13,"Voss, Brett",11,6,6,17,1,,,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,4.0,13.0,,1.0,3.0,2.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,92,131,309,13,12.0,29.0,59.0,27.0,55.0,32.0,48.0,11.0,15.0,2.0,115.0,194.0,8.0,12.0,52.0,31.0,8.0,
Opposition,Opposition,234,131,129,363,15,13.0,35.0,62.0,43.0,43.0,27.0,38.0,15.0,11.0,4.0,115.0,243.0,7.0,17.0,45.0,19.0,10.0,
