Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",5,,9,14,,,,2.0,2.0,,2.0,2.0,2.0,1.0,,11.0,4.0,,,1.0,,,85.0
18,"Cameron, Jeremy",7,6,2,9,3,,,,,3.0,,2.0,,,,3.0,6.0,,2.0,,,,91.0
3,"Coniglio, Stephen",9,1,18,27,,,2.0,4.0,3.0,2.0,9.0,2.0,,,,17.0,11.0,,,,,,88.0
35,"Corr, Aidan",4,3,4,8,,,,3.0,1.0,,,2.0,1.0,1.0,,1.0,6.0,1.0,,7.0,3.0,,91.0
4,"Greene, Toby",6,5,16,22,,,,3.0,1.0,,1.0,3.0,1.0,1.0,,5.0,19.0,,1.0,1.0,,,82.0
32,"Griffen, Ryan",11,2,16,27,,,1.0,5.0,1.0,3.0,5.0,3.0,2.0,2.0,,12.0,15.0,,,,1.0,1.0,87.0
19 ↓,"Haynes, Nick",4,,2,6,,,,,,3.0,,2.0,,,,2.0,3.0,,,4.0,,,48.0
33,"Hoskin-Elliott, Will",5,2,2,7,,,,2.0,1.0,,,1.0,,1.0,,2.0,6.0,,,1.0,1.0,,90.0
22,"Kelly, Josh",9,4,11,20,,2.0,,4.0,,,2.0,5.0,1.0,1.0,,8.0,12.0,,1.0,,,,84.0
37,"Lobb, Rory",2,3,5,7,,,5.0,2.0,,,,1.0,,,,1.0,6.0,,,4.0,,,85.0
34,"Marchbank, Caleb",5,3,9,14,,,,,2.0,1.0,,3.0,,,,6.0,8.0,1.0,,3.0,,,86.0
25 ↑,"McCarthy, Cam",1,1,1,2,,,,1.0,,,,,,,,,2.0,,,,,,35.0
7,"Palmer, Rhys",10,2,6,16,,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,,,7.0,9.0,,,,,1.0,90.0
24,"Patfull, Joel",4,5,7,11,,,,5.0,2.0,1.0,1.0,2.0,,1.0,,4.0,6.0,,,2.0,,,91.0
12,"Patton, Jonathon",9,5,2,11,2,1.0,,4.0,1.0,3.0,,3.0,1.0,1.0,,3.0,9.0,,2.0,1.0,,,84.0
27,"Phillips, Andrew",5,2,7,12,1,,28.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,,6.0,4.0,1.0,,2.0,,,79.0
23,"Shaw, Heath",26,5,6,32,,1.0,,3.0,12.0,4.0,,2.0,1.0,,,12.0,14.0,2.0,,4.0,9.0,,93.0
17,"Treloar, Adam",13,5,16,29,,1.0,2.0,5.0,2.0,4.0,4.0,2.0,,,,12.0,15.0,,,,4.0,3.0,80.0
8,"Ward, Callan",8,4,18,26,,,2.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,,11.0,16.0,,,2.0,,,83.0
6,"Whitfield, Lachie",16,6,9,25,,,,,3.0,2.0,,4.0,,1.0,,4.0,21.0,,,2.0,,,84.0
29,"Williams, Zac",12,3,13,25,,,,1.0,6.0,3.0,3.0,4.0,1.0,1.0,,6.0,19.0,,,3.0,2.0,,84.0
16,"Wilson, Nathan",9,3,6,15,,,,3.0,3.0,2.0,1.0,1.0,1.0,,,4.0,9.0,,,3.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,70,185,365,6,8.0,40.0,56.0,46.0,41.0,34.0,52.0,14.0,13.0,,137.0,220.0,5.0,6.0,40.0,20.0,5.0,
Opposition,Opposition,219,92,176,395,20,13.0,50.0,66.0,34.0,70.0,47.0,46.0,13.0,14.0,6.0,160.0,241.0,21.0,18.0,47.0,7.0,14.0,
