Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",3,,2,5,,,,2.0,,,,,,,,,,,,,,,
31,"Carey, Stefan",3,2,4,7,1,,3.0,1.0,,,,,,2.0,,,,,,,,,
27,"Chapman, Wade",4,2,1,5,,,,,,,,,,1.0,,,,,,,,,
16,"Corcoran, Shannon",11,3,2,13,,,,1.0,,,,,,3.0,,,,,,,,,
8,"Cresswell, Daryn",20,6,7,27,,1.0,,3.0,,,,,,3.0,,,,,,,,,
12,"Dyson, Kevin",17,5,6,23,,,,2.0,,,,,,1.0,,,,,,,,,
10,"Filandia, Peter",9,2,5,14,1,,,1.0,,,,,2.0,,,,,,,,,,
29,"Garlick, Simon",8,3,3,11,,,,2.0,,,,,2.0,,,,,,,,,,
9,"Grant, Shannon",12,3,4,16,,1.0,,1.0,,,,,3.0,,,,,,,,,,
14,"Kelly, Paul",20,7,13,33,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Lewis, Dale",15,9,6,21,1,3.0,,1.0,,,,,,1.0,,,,,,,,,
38,"Licuria, Paul",6,1,6,12,,,,2.0,,,,,1.0,,,,,,,,,,
34,"Luff, Troy",9,4,2,11,,,,2.0,,,,,,4.0,,,,,,,,,
17,"Mooney, Jason",6,5,2,8,,,,3.0,,,,,,1.0,,,,,,,,,
5,"OBrien, Craig",4,1,5,9,1,,,,,,,,1.0,3.0,,,,,,,,,
19,"OLoughlin, Michael",12,3,12,24,1,,,1.0,,,,,,1.0,,,,,,,,,
24,"Orchard, Mark",10,1,10,20,,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
1,"Roos, Paul",11,1,2,13,,,,1.0,,,,,2.0,,,,,,,,,,
7,"Seymour, Brad",10,8,6,16,,,,2.0,,,,,,1.0,,,,,,,,,
15,"Stafford, Greg",6,,6,12,,,9.0,,,,,,1.0,2.0,,,,,,,,,
32,"Wilson, Ben",7,4,7,14,,,1.0,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,70,111,314,5,7.0,14.0,28.0,,,,,15.0,26.0,,,,,,,,,
Opposition,Opposition,198,73,105,303,12,6.0,20.0,16.0,,,,,26.0,15.0,6.0,,,,,,,,
