Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
24,"Blurton, Ashley",23y 37d,13 (7-0-6 53.85%),2 (0.15),3 (2-0-1 66.67%),
22,"Bower, Nathan",25y 307d,66 (33-1-32 50.76%),21 (0.32),←,
17,"Broderick, Paul",28y 98d,187 (90-1-96 48.40%),129 (0.69),94 (51-1-42 54.79%),49 (0.52)
21,"Bulluss, Paul",28y 78d,82 (34-1-47 42.07%),19 (0.23),←,
9,"Campbell, Wayne",25y 200d,143 (64-1-78 45.10%),84 (0.59),←,
10,"Daffy, Nick",24y 335d,92 (50-1-41 54.89%),116 (1.26),←,
25,"Gale, Brendon",29y 267d,166 (70-1-95 42.47%),175 (1.05),←,
2,"Gaspar, Darren",21y 326d,65 (29-0-36 44.62%),3 (0.05),44 (22-0-22 50.00%),2 (0.05)
20,"Harrison, Ben",23y 84d,29 (15-0-14 51.72%),22 (0.76),27 (13-0-14 48.15%),22 (0.81)
16,"Holland, Ben",20y 336d,30 (16-0-14 53.33%),25 (0.83),←,
23,"James, Aaron",21y 162d,24 (10-2-12 45.83%),6 (0.25),1 (1-0-0 100.00%),
3,"Kellaway, Duncan",25y 53d,102 (52-1-49 51.47%),1 (0.01),←,
36,"Manfield, Matthew",20y 362d,9 (4-0-5 44.44%),1 (0.11),4 (4-0-0 100.00%),1 (0.25)
8,"Merenda, Mark",22y 164d,63 (37-0-26 58.73%),48 (0.76),←,
28,"Moore, Ben",20y 281d,15 (10-0-5 66.67%),9 (0.60),←,
26,"Nichols, Trent",29y 4d,106 (42-1-63 40.09%),104 (0.98),69 (22-0-47 31.88%),62 (0.90)
5,"Ottens, Brad",18y 76d,3 (2-0-1 66.67%),1 (0.33),←,
7,"Prescott, Ashley",25y 212d,71 (37-1-33 52.82%),11 (0.15),←,
4,"Rogers, Matthew",24y 137d,81 (44-1-36 54.94%),70 (0.86),←,
35,"Rombotis, John",21y 180d,36 (5-0-31 13.89%),21 (0.58),1 (1-0-0 100.00%),
37,"Ryan, Damien",20y 251d,23 (12-0-11 52.17%),1 (0.04),←,
29,"Torney, Jason",20y 299d,34 (16-1-17 48.53%),2 (0.06),←,
Totals,Totals,23y 276d,1440 (679-13-748 47.15%),871 (0.60),,
C,"Gieschen, Jeff",41y 201d,8 (6-0-2 75.00%),,←,
