St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 50d,46 (25-1-20 55.43%),26 (0.57),←,
27,"Blake, Jason",30y 143d,194 (109-5-80 57.47%),34 (0.18),←,
8,"Clarke, Raphael",25y 315d,77 (51-1-25 66.88%),8 (0.10),←,
26,"Dal Santo, Nick",27y 164d,211 (126-5-80 60.90%),115 (0.55),←,
24,"Dempster, Sean",27y 197d,114 (70-3-41 62.72%),17 (0.15),60 (35-3-22 60.83%),9 (0.15)
25,"Fisher, Sam",29y 26d,162 (103-4-55 64.81%),20 (0.12),←,
16,"Gamble, Ryan",23y 316d,35 (25-1-9 72.86%),42 (1.20),11 (7-1-3 68.18%),11 (1.00)
14,"Geary, Jarryn",23y 43d,47 (36-0-11 76.60%),11 (0.23),←,
19,"Gilbert, Sam",24y 351d,105 (68-4-33 66.67%),16 (0.15),←,
18,"Goddard, Brendon",26y 77d,180 (114-3-63 64.17%),88 (0.49),←,
1,"Gram, Jason",27y 100d,134 (82-4-48 62.69%),65 (0.49),132 (81-4-47 62.88%),65 (0.49)
4,"Jones, Clinton",27y 184d,92 (64-4-24 71.74%),27 (0.29),←,
23,"Koschitzke, Justin",28y 319d,172 (98-3-71 57.85%),210 (1.22),←,
5,"McEvoy, Ben",22y 25d,48 (35-2-11 75.00%),14 (0.29),←,
44,"Milne, Stephen",31y 150d,231 (127-5-99 56.06%),480 (2.08),←,
11,"Montagna, Leigh",27y 276d,164 (104-4-56 64.63%),95 (0.58),←,
30,"Peake, Brett",28y 31d,112 (59-3-50 54.02%),62 (0.55),37 (25-3-9 71.62%),20 (0.54)
34,"Polo, Dean",25y,66 (26-2-38 40.91%),15 (0.23),10 (8-0-2 80.00%),4 (0.40)
22,"Ray, Farren",25y 135d,141 (84-4-53 60.99%),47 (0.33),66 (49-3-14 76.52%),15 (0.23)
12,"Riewoldt, Nick",28y 292d,214 (119-5-90 56.78%),463 (2.16),←,
13,"Schneider, Adam",27y 85d,182 (118-3-61 65.66%),221 (1.21),84 (58-2-24 70.24%),122 (1.45)
3,"Steven, Jack",21y 130d,25 (15-1-9 62.00%),22 (0.88),←,
Totals,Totals,26y 172d,2752 (1658-67-1027 60.25%),2098 (0.76),,
C,"Lyon, Ross",44y 270d,116 (74-4-38 65.52%),,←,
