Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
27,"Bytel, Jack",24y 88d,25 (13-0-12 52.00%),3 (0.12),3 (2-0-1 66.67%),
14,"Cameron, Darcy",28y 328d,85 (48-3-34 58.24%),56 (0.66),84 (48-3-33 58.93%),56 (0.67)
25,"Crisp, Jack",30y 252d,239 (129-4-106 54.81%),79 (0.33),221 (122-4-95 56.11%),69 (0.31)
7,"Daicos, Josh",25y 197d,116 (68-3-45 59.91%),63 (0.54),←,
35,"Daicos, Nick",21y 159d,60 (42-2-16 71.67%),36 (0.60),←,
43,"Dean, Charlie",22y 357d,5 (1-1-3 30.00%),,←,
17,"Frampton, Billy",27y 203d,51 (30-2-19 60.78%),20 (0.39),27 (20-2-5 77.78%),8 (0.30)
36,"Harrison, Harvey",20y 213d,11 (7-2-2 72.73%),11 (1.00),←,
23,"Hill, Bobby",24y 122d,78 (45-3-30 59.62%),82 (1.05),37 (28-2-7 78.38%),48 (1.30)
32,"Hoskin-Elliott, Will",30y 282d,214 (108-3-103 51.17%),177 (0.83),162 (96-3-63 60.19%),135 (0.83)
38,"Howe, Jeremy",33y 347d,243 (104-3-136 43.42%),99 (0.41),143 (82-3-58 58.39%),19 (0.13)
15,"Kreuger, Nathan",24y 351d,10 (6-0-4 60.00%),7 (0.70),8 (5-0-3 62.50%),7 (0.88)
1,"Lipinski, Patrick",25y 329d,108 (65-2-41 61.11%),56 (0.52),52 (34-2-16 67.31%),26 (0.50)
18,"Macrae, Finlay",22y 89d,19 (7-0-12 36.84%),5 (0.26),←,
37,"Markov, Oleg",28y 33d,82 (44-0-38 53.66%),7 (0.09),31 (22-0-9 70.97%),2 (0.06)
4,"Maynard, Brayden",27y 264d,199 (107-4-88 54.77%),20 (0.10),←,
31,"McCreery, Beau",23y 52d,71 (44-2-25 63.38%),48 (0.68),←,
30,"Moore, Darcy",28y 137d,163 (87-4-72 54.60%),67 (0.41),←,
9,"Noble, John",27y 77d,103 (61-3-39 60.68%),8 (0.08),←,
3,"Quaynor, Isaac",24y 147d,98 (57-2-39 59.18%),3 (0.03),←,
8,"Schultz, Lachie",26y 193d,102 (49-3-50 49.51%),115 (1.13),12 (6-2-4 58.33%),14 (1.17)
22,"Sidebottom, Steele",33y 160d,321 (194-6-121 61.37%),190 (0.59),←,
33,"Sullivan, Lachlan",26y 259d,6 (4-1-1 75.00%),2 (0.33),←,
Totals,Totals,26y 186d,2409 (1320-53-1036 54.79%),1154 (0.48),,
C,"McRae, Craig",50y 262d,64 (45-2-17 71.88%),,←,
