Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
37,"Clarke, Dylan",22y 13d,20 (9-1-10 47.50%),4 (0.20),←,
12,"Cutler, Tom",25y 212d,74 (20-1-53 27.70%),34 (0.46),8 (2-1-5 31.25%),2 (0.25)
6,"Daniher, Joe",26y 199d,108 (40-1-67 37.50%),191 (1.77),←,
38,"Draper, Sam",21y 357d,8 (0-0-8 0.00%),1 (0.13),←,
8,"Gleeson, Martin",26y 25d,91 (31-2-58 35.16%),5 (0.05),←,
35,"Guelfi, Matt",23y 36d,43 (22-1-20 52.33%),8 (0.19),←,
33,"Ham, Brayden",21y 147d,15 (6-0-9 40.00%),4 (0.27),←,
18,"Hurley, Michael",30y 110d,193 (90-3-100 47.41%),108 (0.56),←,
4,"Langford, Kyle",23y 293d,81 (32-1-48 40.12%),54 (0.67),←,
15,"Laverde, Jayden",24y 160d,46 (20-0-26 43.48%),36 (0.78),←,
43,"McDonald-Tipungwuti, Anthony",27y 150d,106 (45-1-60 42.92%),119 (1.12),←,
7,"Merrett, Zach",24y 352d,142 (60-2-80 42.96%),46 (0.32),←,
3,"Parish, Darcy",23y 56d,93 (38-1-54 41.40%),37 (0.40),←,
27,"Redman, Mason",23y 24d,38 (18-1-19 48.68%),2 (0.05),←,
14,"Ridley, Jordan",21y 335d,26 (11-1-14 44.23%),,←,
42,"Saad, Adam",26y 58d,109 (43-2-64 40.37%),8 (0.07),61 (30-1-30 50.00%),5 (0.08)
9,"Shiel, Dylan",27y 194d,172 (75-4-93 44.77%),77 (0.45),37 (16-1-20 44.59%),13 (0.35)
5,"Smith, Devon",27y 122d,154 (58-3-93 38.64%),127 (0.82),45 (20-1-24 45.56%),27 (0.60)
40,"Snelling, Will",23y 44d,22 (9-1-12 43.18%),11 (0.50),21 (8-1-12 40.48%),10 (0.48)
17,"Stewart, James",26y 199d,55 (22-1-32 40.91%),66 (1.20),37 (14-1-22 39.19%),48 (1.30)
25,"Stringer, Jake",26y 147d,138 (72-0-66 52.17%),238 (1.72),49 (24-0-25 48.98%),78 (1.59)
30,"Zerk-Thatcher, Brandon",22y 25d,11 (3-1-7 31.82%),,←,
Totals,Totals,24y 281d,1745 (724-28-993 41.49%),1176 (0.67),,
C,"Worsfold, John",51y 360d,388 (194-3-191 50.39%),,107 (45-1-61 42.52%),
