Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",26.0,9.0,7.0,33.0,1.0,,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
8,"Anderson, Dean",12.0,5.0,11.0,23.0,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Ayres, Gary",9.0,,3.0,12.0,,1.0,,3.0,,,,,,2.0,,,,,,,,,
4,"Collins, Andrew",16.0,3.0,7.0,23.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,
3,"Condon, Anthony",17.0,6.0,5.0,22.0,,1.0,,3.0,,,,,4.0,3.0,,,,,,,,,
26,"Cooper, Paul",11.0,6.0,6.0,17.0,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,
14,"Dear, Greg",12.0,7.0,3.0,15.0,,,17.0,1.0,,,,,4.0,,,,,,,,,,
19,"Dunstall, Jason",17.0,14.0,1.0,18.0,9.0,4.0,,1.0,,,,,,1.0,3.0,,,,,,,,
16,"Gowers, Andrew",5.0,1.0,2.0,7.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,
17,"Hudson, Paul",14.0,9.0,6.0,20.0,1.0,3.0,,2.0,,,,,,1.0,,,,,,,,,
11,"Jarman, Darren",20.0,10.0,6.0,26.0,3.0,,,3.0,,,,,1.0,3.0,,,,,,,,,
24,"Langford, Chris",10.0,3.0,5.0,15.0,,,12.0,,,,,,3.0,3.0,,,,,,,,,
12,"Lawrence, Stephen",14.0,4.0,6.0,20.0,,2.0,3.0,2.0,,,,,3.0,1.0,,,,,,,,,
20,"Maginness, Scott",6.0,1.0,3.0,9.0,,,,,,,,,1.0,1.0,,,,,,,,,
38,"McCrabb, Austin",,,,,,,,,,,,,,,,,,,,,,,
35,"Morrissey, James",8.0,1.0,2.0,10.0,,,,,,,,,1.0,,,,,,,,,,
36,"Nixon, Ricky",,,,,,,,,,,,,,,,,,,,,,,
44,"Platten, John",21.0,5.0,7.0,28.0,3.0,,,5.0,,,,,2.0,1.0,1.0,,,,,,,,
18,"Pritchard, Darrin",7.0,2.0,5.0,12.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,
25,"Taylor, Jason",10.0,9.0,7.0,17.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,
Totals,Totals,235.0,95.0,92.0,327.0,20.0,15.0,33.0,32.0,,,,,30.0,20.0,6.0,,,,,,,,
Opposition,Opposition,200.0,82.0,104.0,304.0,17.0,9.0,20.0,26.0,,,,,20.0,30.0,,,,,,,,,
