Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 61d,52 (25-0-27 48.08%),64 (1.23),←,
11,"Doughty, Michael",31y 304d,196 (114-0-82 58.16%),43 (0.22),←,
26,"Douglas, Richard",24y 119d,88 (44-0-44 50.00%),59 (0.67),←,
6,"Gunston, Jack",19y 232d,5 (2-0-3 40.00%),5 (1.00),←,
45,"Henderson, Ricky",22y 267d,22 (9-0-13 40.91%),20 (0.91),←,
24,"Jacobs, Sam",23y 56d,24 (9-0-15 37.50%),4 (0.17),7 (2-0-5 28.57%),1 (0.14)
10,"Jaensch, Matthew",21y 260d,20 (8-0-12 40.00%),10 (0.50),←,
18,"Johncock, Graham",28y 227d,194 (107-0-87 55.15%),94 (0.48),←,
21,"Knights, Chris",24y 253d,85 (46-0-39 54.12%),64 (0.75),←,
2,"Moran, Brad",24y 249d,18 (9-0-9 50.00%),7 (0.39),15 (9-0-6 60.00%),7 (0.47)
23,"Petrenko, Jared",21y 165d,24 (7-0-17 29.17%),10 (0.42),←,
3,"Reilly, Brent",27y 205d,145 (78-0-67 53.79%),46 (0.32),←,
25,"Rutten, Ben",28y 8d,158 (91-0-67 57.59%),6 (0.04),←,
29,"Sellar, James",22y 73d,20 (11-0-9 55.00%),3 (0.15),←,
9,"Sloane, Rory",21y 80d,21 (10-0-11 47.62%),10 (0.48),←,
15,"Symes, Brad",26y 90d,73 (37-0-36 50.68%),8 (0.11),53 (29-0-24 54.72%),6 (0.11)
28,"Thompson, Luke",20y 117d,8 (2-0-6 25.00%),2 (0.25),←,
5,"Thompson, Scott",28y 83d,186 (103-0-83 55.38%),126 (0.68),147 (85-0-62 57.82%),109 (0.74)
4,"Tippett, Kurt",24y 28d,74 (36-0-38 48.65%),136 (1.84),←,
7,"van Berlo, Nathan",24y 364d,126 (72-0-54 57.14%),36 (0.29),←,
17,"Vince, Bernie",25y 246d,76 (42-0-34 55.26%),42 (0.55),←,
47,"Wright, Matthew",21y 173d,7 (2-0-5 28.57%),5 (0.71),←,
Totals,Totals,24y 100d,1622 (864-0-758 53.27%),800 (0.49),,
C,"Craig, Neil",55y 145d,160 (91-0-69 56.88%),,←,
