St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 278d,123 (71-1-51 58.13%),96 (0.78),40 (13-1-26 33.75%),22 (0.55)
21,"Bourke, Darren",25y 42d,28 (10-0-18 35.71%),9 (0.32),←,
26,"Brown, Tony",17y 343d,1 (0-0-1 0.00%),,←,
3,"Burke, Nathan",25y 89d,166 (70-2-94 42.77%),52 (0.31),←,
42,"Coghlan, Glen",20y 281d,4 (0-0-4 0.00%),,←,
10,"Everitt, Peter",21y 3d,37 (13-1-23 36.49%),34 (0.92),←,
2,"Frawley, Danny",31y 240d,229 (79-2-148 34.93%),13 (0.06),←,
6,"Grant, David",28y 272d,189 (68-1-120 36.24%),75 (0.40),←,
29,"Jones, Austinn",18y 220d,6 (0-0-6 0.00%),4 (0.67),←,
23,"Loewe, Stewart",26y 348d,175 (73-1-101 42.00%),263 (1.50),←,
24,"Nugent, Glenn",23y 179d,28 (14-0-14 50.00%),11 (0.39),4 (0-0-4 0.00%),
28,"OBrien, Craig",25y 64d,59 (27-1-31 46.61%),107 (1.81),38 (13-1-24 35.53%),91 (2.39)
8,"Peckett, Justin",22y 213d,44 (17-1-26 39.77%),1 (0.02),←,
41,"Pekin, Tim",30y 104d,211 (101-2-108 48.34%),51 (0.24),104 (52-2-50 50.96%),36 (0.35)
31,"Shanahan, Jamie",27y 151d,63 (29-1-33 46.83%),,←,
5,"Shaw, Damen",21y 14d,36 (14-1-21 40.28%),15 (0.42),←,
4,"Smith, Joel",18y 3d,4 (0-0-4 0.00%),1 (0.25),←,
19,"Sziller, Steven",22y 142d,6 (0-0-6 0.00%),1 (0.17),←,
30,"Thornborrow, Wayne",22y 130d,13 (5-0-8 38.46%),10 (0.77),←,
15,"Wakelin, Darryl",20y 268d,5 (0-0-5 0.00%),,←,
7,"Winmar, Nicky",29y 223d,159 (68-1-90 43.08%),211 (1.33),←,
Totals,Totals,24y 50d,1586 (659-15-912 41.55%),954 (0.60),,
C,"Alves, Stan",48y 349d,28 (7-1-20 26.79%),,←,
