Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
24,"Beveridge, Luke",21y 2d,34 (22-0-12 64.71%),32 (0.94),←,
23,"Dyson, Kevin",24y 113d,20 (12-0-8 60.00%),9 (0.45),←,
25,"Eishold, Simon",24y 152d,70 (50-0-20 71.43%),49 (0.70),←,
21,"Febey, Steven",22y 6d,72 (47-0-25 65.28%),13 (0.18),←,
38,"Heaver, Brent",20y 71d,12 (9-0-3 75.00%),12 (1.00),←,
13,"Jakovich, Allen",23y 157d,12 (7-0-5 58.33%),59 (4.92),←,
17,"Lovett, Brett",25y 97d,120 (75-0-45 62.50%),15 (0.13),←,
3,"Lyon, Garry",23y 346d,112 (71-0-41 63.39%),139 (1.24),←,
29,"Obst, Andrew",27y 6d,35 (22-0-13 62.86%),11 (0.31),←,
1,"ODwyer, Steven",25y 218d,84 (51-0-33 60.71%),45 (0.54),←,
41,"Rohde, Peter",26y 279d,98 (66-0-32 67.35%),10 (0.10),52 (32-0-20 61.54%),4 (0.08)
44,"Schwarz, David",19y 32d,6 (2-0-4 33.33%),7 (1.17),←,
5,"Spalding, Earl",26y 167d,107 (69-0-38 64.49%),61 (0.57),←,
18,"Stretch, Steven",27y 232d,130 (78-0-52 60.00%),40 (0.31),←,
11,"Stynes, Jim",25y 124d,109 (70-0-39 64.22%),82 (0.75),←,
15,"Tingay, Stephen",21y 12d,49 (32-0-17 65.31%),24 (0.49),←,
26,"Viney, Jay",22y 248d,23 (14-0-9 60.87%),4 (0.17),←,
12,"Viney, Todd",25y 148d,74 (43-0-31 58.11%),39 (0.53),←,
27,"Wight, Sean",27y 163d,88 (49-0-39 55.68%),55 (0.63),←,
8,"Yeats, Graeme",26y 338d,129 (76-0-53 58.91%),38 (0.29),←,
Totals,Totals,24y 109d,1384 (865-0-519 62.50%),744 (0.54),,
C,"Northey, John",48y 57d,165 (88-0-77 53.33%),,143 (82-0-61 57.34%),
