Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 271d,25 (14-1-10 58.00%),18 (0.72),←,
12,"Baguley, Mark",28y 9d,59 (30-1-28 51.69%),2 (0.03),←,
2,"Bellchambers, Tom",25y 325d,78 (32-2-44 42.31%),53 (0.68),←,
22,"Carlisle, Jake",23y 241d,76 (39-0-37 51.32%),51 (0.67),←,
3,"Chapman, Paul",33y 206d,277 (180-3-94 65.52%),364 (1.31),26 (14-1-11 55.77%),28 (1.08)
32,"Colyer, Travis",23y 279d,55 (27-1-27 50.00%),40 (0.73),←,
13,"Cooney, Adam",29y 242d,224 (107-2-115 48.21%),192 (0.86),5 (3-0-2 60.00%),6 (1.20)
6,"Daniher, Joe",21y 87d,35 (18-1-16 52.86%),50 (1.43),←,
15,"Dempsey, Courtenay",27y 275d,112 (52-3-57 47.77%),26 (0.23),←,
31,"Fletcher, Dustin",40y 23d,400 (234-5-161 59.13%),71 (0.18),←,
35,"Gleeson, Martin",20y 278d,18 (7-1-10 41.67%),4 (0.22),←,
9,"Goddard, Brendon",30y 10d,256 (155-4-97 61.33%),145 (0.57),51 (29-1-21 57.84%),41 (0.80)
21,"Heppell, Dyson",23y 16d,93 (48-2-43 52.69%),23 (0.25),←,
1,"Hibberd, Michael",25y 147d,72 (39-1-32 54.86%),9 (0.13),←,
26,"Hooker, Cale",26y 229d,120 (56-2-62 47.50%),8 (0.07),←,
40,"Howlett, Ben",26y 221d,106 (55-2-49 52.83%),51 (0.48),←,
18,"Hurley, Michael",24y 363d,109 (53-3-53 50.00%),103 (0.94),←,
17,"Melksham, Jake",23y 274d,105 (51-1-53 49.05%),53 (0.50),←,
20,"Merrett, Jackson",22y 92d,32 (19-0-13 59.38%),15 (0.47),←,
7,"Merrett, Zach",19y 239d,29 (15-1-13 53.45%),13 (0.45),←,
5,"Stanton, Brent",29y 29d,235 (102-4-129 44.26%),150 (0.64),←,
4,"Watson, Jobe",30y 111d,197 (87-4-106 45.18%),111 (0.56),←,
Totals,Totals,26y 131d,2713 (1420-44-1249 52.34%),1552 (0.57),,
C,"Hird, James",42y 115d,75 (40-1-34 54.00%),,←,
