Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",13,6.0,7,20,,1.0,,5.0,2.0,3.0,1.0,3.0,3.0,1.0,,8,13,,1.0,2.0,,1.0,82.0
27,"Ainsworth, Ben",5,3.0,12,17,,2.0,,2.0,,3.0,,,,,,8,10,,1.0,1.0,,,72.0
8,"Fiorini, Brayden",16,11.0,10,26,1.0,,,1.0,,3.0,1.0,1.0,,,,3,23,,1.0,2.0,,1.0,77.0
1,"Hanley, Pearce",13,7.0,5,18,,,,2.0,6.0,1.0,1.0,2.0,,1.0,,3,14,,,,2.0,,63.0
5,"Harbrow, Jarrod",19,11.0,10,29,,,,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,5,25,1.0,,1.0,2.0,,87.0
38,"Joyce, Jesse",10,7.0,8,18,,,,2.0,2.0,,,3.0,,,,4,12,1.0,,1.0,,,71.0
23,"Lemmens, Sean",7,7.0,8,15,1.0,2.0,,3.0,1.0,3.0,,,1.0,,,4,12,,2.0,2.0,,,86.0
21,"Leslie, Jack",10,10.0,3,13,,,,1.0,3.0,2.0,1.0,4.0,,2.0,,4,10,1.0,,8.0,,,93.0
7,"Lonergan, Jesse",6,3.0,17,23,,,,5.0,,2.0,4.0,5.0,2.0,3.0,,9,14,,1.0,1.0,,2.0,74.0
19,"Lynch, Tom",8,8.0,7,15,,1.0,,2.0,,4.0,,6.0,1.0,2.0,,4,11,2.0,2.0,1.0,,,100.0
25,"Lyons, Jarryd",14,1.0,12,26,1.0,,,3.0,,4.0,7.0,3.0,,1.0,,13,12,,,,,,75.0
44,"Macpherson, Darcy",7,3.0,4,11,1.0,,,2.0,,2.0,,4.0,,,,1,10,,,,,2.0,80.0
4,"Martin, Jack",11,8.0,11,22,,,,4.0,,2.0,3.0,1.0,,1.0,,9,14,1.0,,1.0,,1.0,85.0
17,"May, Steven",11,8.0,9,20,,,,1.0,4.0,1.0,,2.0,,1.0,,5,13,1.0,,4.0,,,86.0
11,"Miller, Touk",10,5.0,15,25,,,,3.0,1.0,3.0,2.0,3.0,1.0,1.0,,9,17,,,2.0,,1.0,81.0
42,"Saad, Adam",12,7.0,9,21,1.0,,,1.0,5.0,2.0,1.0,4.0,1.0,1.0,,4,16,,,1.0,6.0,,79.0
6,"Sexton, Alex",7,3.0,7,14,,1.0,,1.0,2.0,2.0,,1.0,,1.0,,3,13,,,3.0,3.0,,85.0
26,"Shaw, Matt",13,4.0,5,18,1.0,1.0,,,1.0,5.0,2.0,5.0,,,,4,16,,,1.0,,1.0,73.0
24,"Swallow, David",7,,8,15,1.0,1.0,,5.0,,4.0,2.0,3.0,1.0,1.0,,7,9,,,,,,79.0
16,"Thompson, Rory",5,4.0,5,10,,,,4.0,2.0,,,2.0,,2.0,,5,5,1.0,,4.0,,,92.0
28,"Witts, Jarrod",9,4.0,3,12,1.0,1.0,31.0,6.0,3.0,1.0,4.0,2.0,2.0,,,5,6,1.0,1.0,4.0,,,89.0
30,"Wright, Peter",9,6.0,7,16,2.0,2.0,5.0,,1.0,2.0,2.0,,2.0,,,7,8,1.0,3.0,2.0,,,89.0
Totals,Totals,222,126.0,182,404,10.0,12.0,36.0,55.0,37.0,49.0,32.0,55.0,15.0,19.0,2.0,124,283,10.0,12.0,41.0,13.0,9.0,
Opposition,Opposition,208,98.0,168,376,14.0,19.0,31.0,75.0,34.0,53.0,30.0,38.0,19.0,15.0,4.0,125,251,7.0,17.0,33.0,3.0,10.0,
