Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 263d,73 (45-0-28 61.64%),20 (0.27),←,
21,"Barry, Leo",29y 85d,190 (111-0-79 58.42%),50 (0.26),←,
42,"Bevan, Paul",21y 319d,46 (29-0-17 63.04%),10 (0.22),←,
6,"Bolton, Craig",26y 73d,121 (75-0-46 61.98%),20 (0.17),92 (58-0-34 63.04%),10 (0.11)
24,"Bolton, Jude",26y 150d,158 (87-1-70 55.38%),77 (0.49),←,
32,"Buchanan, Amon",23y 306d,66 (40-0-26 60.61%),31 (0.47),←,
26,"Dempster, Sean",22y 204d,34 (23-0-11 67.65%),3 (0.09),←,
15,"Doyle, Stephen",25y 30d,41 (25-1-15 62.20%),18 (0.44),←,
12,"Fosdike, Nic",26y 167d,134 (72-1-61 54.10%),58 (0.43),←,
37,"Goodes, Adam",26y 216d,180 (99-1-80 55.28%),183 (1.02),←,
39,"Grundy, Heath",20y 71d,4 (4-0-0 100.00%),7 (1.75),←,
1,"Hall, Barry",29y 185d,198 (99-2-97 50.51%),479 (2.42),110 (65-1-44 59.55%),335 (3.05)
16,"Jolly, Darren",24y 279d,91 (49-0-42 53.85%),23 (0.25),43 (29-0-14 67.44%),12 (0.28)
17,"Kennelly, Tadhg",25y 42d,117 (72-0-45 61.54%),27 (0.23),←,
31,"Kirk, Brett",29y 291d,142 (81-1-60 57.39%),58 (0.41),←,
9,"Malceski, Nick",21y 362d,16 (15-0-1 93.75%),7 (0.44),←,
3,"McVeigh, Jarrad",21y 127d,52 (32-0-20 61.54%),29 (0.56),←,
5,"OKeefe, Ryan",25y 200d,112 (67-0-45 59.82%),122 (1.09),←,
19,"OLoughlin, Michael",29y 173d,241 (139-2-100 58.09%),403 (1.67),←,
25,"Richards, Ted",23y 213d,50 (30-0-20 60.00%),21 (0.42),17 (11-0-6 64.71%),2 (0.12)
30,"Roberts-Thomson, Lewis",22y 338d,67 (44-0-23 65.67%),7 (0.10),←,
13,"Schneider, Adam",22y 92d,71 (44-0-27 61.97%),68 (0.96),←,
Totals,Totals,24y 340d,2204 (1282-9-913 58.17%),1721 (0.78),,
C,"Roos, Paul",43y 46d,103 (65-0-38 63.11%),,←,
