Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 265d,46 (23-0-23 50.00%),23 (0.50),←,
10,"Boak, Travis",30y 283d,251 (120-1-130 48.01%),166 (0.66),←,
5,"Broadbent, Matthew",28y 283d,162 (72-1-89 44.75%),52 (0.32),←,
3,"Burton, Ryan",22y 100d,55 (29-1-25 53.64%),7 (0.13),8 (4-0-4 50.00%),2 (0.25)
33,"Byrne-Jones, Darcy",23y 233d,72 (38-0-34 52.78%),6 (0.08),←,
17,"Clurey, Tom",25y 49d,68 (40-0-28 58.82%),,←,
28,"Drew, Willem",20y 222d,8 (4-0-4 50.00%),2 (0.25),←,
21,"Duursma, Xavier",18y 308d,8 (4-0-4 50.00%),5 (0.63),←,
24,"Farrell, Kane",20y 55d,6 (1-0-5 16.67%),7 (1.17),←,
46,"Gray, Sam",27y 99d,82 (46-0-36 56.10%),74 (0.90),←,
43,"Houston, Dan",21y 364d,47 (27-0-20 57.45%),6 (0.13),←,
32,"Howard, Dougal",23y 47d,36 (19-0-17 52.78%),6 (0.17),←,
31,"Johnson, Aidyn",21y 192d,11 (6-0-5 54.55%),8 (0.73),←,
40,"Lienert, Jarrod",24y 279d,9 (2-0-7 22.22%),,←,
29,"Lycett, Scott",26y 227d,83 (52-0-31 62.65%),49 (0.59),8 (4-0-4 50.00%),4 (0.50)
13,"Marshall, Todd",20y 215d,16 (12-0-4 75.00%),15 (0.94),←,
6,"Motlop, Steven",28y 60d,161 (104-2-55 65.22%),189 (1.17),26 (14-0-12 53.85%),14 (0.54)
2,"Powell-Pepper, Sam",21y 123d,46 (28-0-18 60.87%),28 (0.61),←,
11,"Rockliff, Tom",29y 78d,180 (61-0-119 33.89%),94 (0.52),26 (15-0-11 57.69%),7 (0.27)
20,"Rozee, Connor",19y 109d,8 (4-0-4 50.00%),11 (1.38),←,
4,"Ryder, Paddy",31y 58d,234 (116-4-114 50.43%),163 (0.70),64 (37-0-27 57.81%),46 (0.72)
39,"Westhoff, Justin",32y 222d,256 (122-1-133 47.85%),298 (1.16),←,
Totals,Totals,24y 226d,1845 (930-10-905 50.41%),1209 (0.66),,
C,"Hinkley, Ken",52y 223d,145 (81-0-64 55.86%),,←,
