Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 198d,207 (104-5-98 51.45%),146 (0.71),←,
5,"Buckley, Nathan",25y 259d,110 (42-2-66 39.09%),108 (0.98),90 (38-2-50 43.33%),87 (0.97)
28,"Crosisca, Gavin",29y 208d,205 (112-5-88 55.85%),56 (0.27),←,
39,"Crow, Scott",24y 114d,52 (22-0-30 42.31%),20 (0.38),39 (16-0-23 41.03%),18 (0.46)
24,"Curran, Chris",23y 251d,32 (16-2-14 53.13%),14 (0.44),←,
43,"Godden, Luke",19y 202d,4 (1-0-3 25.00%),,←,
27,"McDonald, Alex",28y 57d,90 (44-0-46 48.89%),39 (0.43),44 (18-0-26 40.91%),15 (0.34)
48,"Michael, Mal",20y 291d,14 (6-0-8 42.86%),,←,
1,"Monkhorst, Damian",28y 233d,176 (98-4-74 56.82%),37 (0.21),←,
44,"Osborne, Richard",33y 299d,272 (113-2-157 41.91%),570 (2.10),18 (8-0-10 44.44%),22 (1.22)
6,"Patterson, Stephen",27y 97d,60 (26-1-33 44.17%),61 (1.02),←,
3,"Richardson, Mark",25y 162d,68 (33-1-34 49.26%),51 (0.75),←,
23,"Rocca, Anthony",20y 239d,46 (22-0-24 47.83%),49 (1.07),24 (11-0-13 45.83%),38 (1.58)
36,"Rocca, Saverio",24y 142d,113 (56-2-55 50.44%),393 (3.48),←,
29,"Russell, Scott",27y 339d,170 (93-3-74 55.59%),102 (0.60),←,
12,"Schauble, Andrew",21y 145d,48 (20-0-28 41.67%),7 (0.15),←,
13,"Tape, Jamie",24y 6d,77 (39-1-37 51.30%),4 (0.05),2 (0-0-2 0.00%),
20,"Tarrant, Chris",17y 205d,1 (0-0-1 0.00%),1 (1.00),←,
14,"Watson, Shane",24y 53d,112 (53-1-58 47.77%),68 (0.61),←,
22,"Wild, Jason",22y 60d,49 (21-2-26 44.90%),14 (0.29),←,
10,"Williams, Paul",25y 8d,138 (68-2-68 50.00%),178 (1.29),←,
19,"Wright, Graham",29y 309d,185 (106-4-75 58.38%),106 (0.57),←,
Totals,Totals,25y 77d,2229 (1095-37-1097 49.13%),2024 (0.91),,
C,"Shaw, Tony",37y 262d,47 (20-0-27 42.55%),,←,
