St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 329d,94 (62-0-32 65.96%),83 (0.88),11 (4-0-7 36.36%),9 (0.82)
30,"Bingham, Lawrence",24y 29d,23 (11-0-12 47.83%),,20 (10-0-10 50.00%),
3,"Burke, Nathan",23y 140d,132 (58-1-73 44.32%),39 (0.30),←,
8,"Devonport, Craig",23y 150d,67 (33-0-34 49.25%),72 (1.07),←,
36,"Fode, Gordon",21y 325d,34 (12-0-22 35.29%),6 (0.18),←,
6,"Grant, David",26y 323d,157 (58-0-99 36.94%),68 (0.43),←,
27,"Greig, Dean",24y 238d,27 (17-0-10 62.96%),6 (0.22),←,
35,"Harvey, Robert",21y 309d,90 (46-1-43 51.67%),59 (0.66),←,
25,"Hollow, Chris",21y 217d,2 (1-0-1 50.00%),,←,
4,"Lockett, Tony",27y 109d,171 (64-0-107 37.43%),839 (4.91),←,
23,"Loewe, Stewart",25y 34d,152 (63-1-88 41.78%),213 (1.40),←,
12,"Morris, Russell",31y 25d,150 (105-2-43 70.67%),78 (0.52),57 (34-1-22 60.53%),26 (0.46)
29,"Peckett, Justin",20y 264d,13 (6-0-7 46.15%),,←,
41,"Pekin, Tim",28y 155d,182 (90-1-91 49.73%),40 (0.22),75 (41-1-33 55.33%),25 (0.33)
37,"Rice, Dean",25y 101d,114 (45-1-68 39.91%),42 (0.37),←,
31,"Shanahan, Jamie",25y 202d,34 (19-0-15 55.88%),,←,
39,"Shaw, Damen",19y 65d,3 (2-0-1 66.67%),2 (0.67),←,
26,"Taylor, Kain",25y 255d,57 (19-1-37 34.21%),14 (0.25),←,
7,"Winmar, Nicky",27y 274d,130 (58-0-72 44.62%),189 (1.45),←,
17,"Wittman, Chris",27y 300d,97 (70-0-27 72.16%),61 (0.63),8 (2-0-6 25.00%),
Totals,Totals,24y 320d,1729 (839-8-882 48.53%),1811 (1.05),,
C,"Sheldon, Ken",33y 177d,81 (43-1-37 53.70%),,←,
