Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 235d,113 (75-1-37 66.81%),17 (0.15),←,
46,"Blicavs, Mark",33y 43d,255 (170-3-82 67.25%),66 (0.26),←,
5,"Cameron, Jeremy",31y 39d,239 (123-3-113 52.09%),604 (2.53),68 (46-0-22 67.65%),177 (2.60)
13,"Clark, Jhye",19y 292d,9 (6-0-3 66.67%),1 (0.11),←,
45,"Close, Brad",25y 285d,85 (59-1-25 70.00%),76 (0.89),←,
16,"De Koning, Sam",23y 74d,52 (36-1-15 70.19%),1 (0.02),←,
28,"Dempsey, Oliver",21y 124d,16 (10-0-6 62.50%),9 (0.56),←,
22,"Duncan, Mitch",32y 335d,282 (201-2-79 71.63%),182 (0.65),←,
29,"Guthrie, Cameron",31y 265d,239 (159-2-78 66.95%),75 (0.31),←,
39,"Guthrie, Zach",25y 315d,86 (55-2-29 65.12%),13 (0.15),←,
26,"Hawkins, Tom",35y 294d,355 (250-3-102 70.85%),791 (2.23),←,
38,"Henry, Jack",25y 255d,127 (86-1-40 68.11%),24 (0.19),←,
36,"Henry, Oliver",21y 286d,56 (31-1-24 56.25%),88 (1.57),31 (17-1-13 56.45%),60 (1.94)
9,"Holmes, Max",21y 255d,60 (39-1-20 65.83%),26 (0.43),←,
8,"Kolodjashnij, Jake",28y 275d,182 (120-3-59 66.76%),3 (0.02),←,
32,"Miers, Gryan",25y 41d,115 (76-1-38 66.52%),87 (0.76),←,
34,"Mullin, Oisin",24y 89d,9 (5-0-4 55.56%),,←,
42,"OConnor, Mark",27y 114d,117 (78-0-39 66.67%),9 (0.08),←,
3,"Parfitt, Brandan",26y 13d,128 (88-0-40 68.75%),48 (0.38),←,
23,"Rohan, Gary",32y 338d,194 (130-2-62 67.53%),209 (1.08),88 (60-1-27 68.75%),113 (1.28)
1,"Stanley, Rhys",33y 161d,203 (117-2-84 58.13%),105 (0.52),145 (96-2-47 66.90%),65 (0.45)
18,"Stengle, Tyson",25y 204d,69 (40-1-28 58.70%),113 (1.64),53 (35-1-17 66.98%),98 (1.85)
44,"Stewart, Tom",31y 56d,156 (103-1-52 66.35%),4 (0.03),←,
Totals,Totals,27y 191d,3147 (2057-31-1059 65.36%),2551 (0.81),,
C,"Scott, Chris",48y 7d,318 (217-3-98 68.71%),,←,
