Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",22y 252d,39 (21-0-18 53.85%),22 (0.56),←,
41,"Barry, Dom",24y 52d,9 (4-0-5 44.44%),,4 (4-0-0 100.00%),
1,"Boak, Travis",29y 270d,227 (108-1-118 47.80%),147 (0.65),←,
26,"Bonner, Riley",21y 52d,10 (7-0-3 70.00%),2 (0.20),←,
33,"Byrne-Jones, Darcy",22y 220d,49 (27-0-22 55.10%),5 (0.10),←,
17,"Clurey, Tom",24y 36d,47 (28-0-19 59.57%),,←,
22,"Dixon, Charlie",27y 217d,112 (45-1-66 40.63%),177 (1.58),47 (26-0-21 55.32%),83 (1.77)
7,"Ebert, Brad",28y 26d,219 (101-1-117 46.35%),111 (0.51),143 (73-1-69 51.40%),78 (0.55)
9,"Gray, Robbie",30y 29d,183 (87-0-96 47.54%),262 (1.43),←,
46,"Gray, Sam",26y 86d,63 (38-0-25 60.32%),52 (0.83),←,
36,"Hombsch, Jack",25y 52d,86 (45-0-41 52.33%),1 (0.01),77 (45-0-32 58.44%),1 (0.01)
43,"Houston, Dan",20y 351d,23 (15-0-8 65.22%),3 (0.13),←,
32,"Howard, Dougal",22y 34d,16 (10-0-6 62.50%),4 (0.25),←,
31,"Johnson, Aidyn",20y 179d,6 (5-0-1 83.33%),3 (0.50),←,
42,"Jonas, Tom",27y 109d,109 (56-1-52 51.83%),1 (0.01),←,
6,"Motlop, Steven",27y 47d,141 (94-2-45 67.38%),180 (1.28),6 (4-0-2 66.67%),5 (0.83)
3,"Neade, Jake",23y 334d,60 (34-0-26 56.67%),55 (0.92),←,
21,"Polec, Jared",25y 198d,90 (51-0-39 56.67%),49 (0.54),74 (44-0-30 59.46%),40 (0.54)
23,"Watts, Jack",27y 33d,159 (50-2-107 32.08%),151 (0.95),6 (4-0-2 66.67%),8 (1.33)
39,"Westhoff, Justin",31y 209d,232 (110-1-121 47.63%),270 (1.16),←,
16,"Wines, Ollie",23y 203d,113 (63-0-50 55.75%),54 (0.48),←,
20,"Wingard, Chad",24y 273d,132 (68-1-63 51.89%),217 (1.64),←,
Totals,Totals,25y 98d,2125 (1067-10-1048 50.21%),1766 (0.83),,
C,"Hinkley, Ken",51y 210d,121 (69-0-52 57.02%),,←,
