Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 237d,92 (49-0-43 53.26%),5 (0.05),28 (20-0-8 71.43%),
15,"Amon, Karl",26y 254d,109 (65-0-44 59.63%),49 (0.45),←,
10,"Boak, Travis",33y 272d,313 (161-1-151 51.60%),189 (0.60),←,
26,"Bonner, Riley",25y 54d,72 (45-0-27 62.50%),10 (0.14),←,
3,"Burton, Ryan",25y 89d,102 (60-1-41 59.31%),11 (0.11),55 (35-0-20 63.64%),6 (0.11)
18,"Butters, Zak",21y 234d,55 (33-0-22 60.00%),32 (0.58),←,
33,"Byrne-Jones, Darcy",26y 222d,136 (80-0-56 58.82%),6 (0.04),←,
17,"Clurey, Tom",28y 38d,114 (69-0-45 60.53%),,←,
28,"Drew, Willem",23y 211d,41 (25-0-16 60.98%),8 (0.20),←,
43,"Dumont, Trent",26y 304d,117 (42-1-74 36.32%),26 (0.22),4 (2-0-2 50.00%),
7,"Duursma, Xavier",21y 297d,49 (33-0-16 67.35%),21 (0.43),←,
24,"Farrell, Kane",23y 44d,35 (22-0-13 62.86%),29 (0.83),←,
11,"Finlayson, Jeremy",26y 80d,71 (38-3-30 55.63%),96 (1.35),5 (2-0-3 40.00%),6 (1.20)
19,"Georgiades, Mitch",20y 214d,35 (23-0-12 65.71%),47 (1.34),←,
9,"Gray, Robbie",34y 31d,259 (135-0-124 52.12%),359 (1.39),←,
25,"Hayes, Sam",22y 325d,3 (2-0-1 66.67%),,←,
5,"Houston, Dan",24y 353d,107 (67-0-40 62.62%),23 (0.21),←,
1,"Jonas, Tom",31y 111d,189 (106-1-82 56.35%),1 (0.01),←,
4,"Marshall, Todd",23y 204d,62 (43-0-19 69.35%),69 (1.11),←,
6,"Motlop, Steven",31y 49d,210 (134-2-74 64.29%),225 (1.07),75 (44-0-31 58.67%),50 (0.67)
2,"Powell-Pepper, Sam",24y 112d,99 (61-0-38 61.62%),55 (0.56),←,
20,"Rozee, Connor",22y 98d,66 (41-0-25 62.12%),62 (0.94),←,
16,"Wines, Ollie",27y 205d,188 (110-0-78 58.51%),83 (0.44),←,
Totals,Totals,26y 17d,2524 (1444-9-1071 57.21%),1406 (0.56),,
C,"Hinkley, Ken",55y 212d,209 (123-0-86 58.85%),,←,
