Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 293d,139 (75-1-63 54.32%),497 (3.58),133 (70-1-62 53.01%),487 (3.66)
3,"Bairstow, Mark",27y 362d,80 (47-1-32 59.38%),101 (1.26),←,
27,"Bews, Andrew",27y 2d,162 (79-1-82 49.07%),120 (0.74),←,
40,"Brown, Paul",22y 76d,10 (6-0-4 60.00%),7 (0.70),←,
16,"Brownless, Bill",24y 174d,97 (49-1-47 51.03%),211 (2.18),←,
15,"Christensen, Martin",25y 314d,68 (35-1-32 52.21%),18 (0.26),←,
7,"Couch, Paul",27y 2d,132 (72-0-60 54.55%),105 (0.80),←,
28,"Darcy, Tim",27y 187d,116 (58-0-58 50.00%),36 (0.31),←,
33,"Forssman, Darren",20y 310d,12 (8-0-4 66.67%),8 (0.67),←,
29,"Hinkley, Ken",24y 294d,43 (21-0-22 48.84%),51 (1.19),32 (17-0-15 53.13%),30 (0.94)
32,"Hocking, Garry",22y 286d,72 (41-1-30 57.64%),68 (0.94),←,
1,"Hocking, Steve",26y 184d,136 (70-0-66 51.47%),9 (0.07),←,
10,"Hooper, Stephen",22y 73d,8 (6-0-2 75.00%),,←,
21,"Mansfield, Michael",19y 347d,16 (9-0-7 56.25%),18 (1.13),←,
43,"Merriman, Russell",23y 106d,9 (8-0-1 88.89%),18 (2.00),←,
24,"Poole, Trevor",27y 89d,123 (42-0-81 34.15%),76 (0.62),24 (12-0-12 50.00%),20 (0.83)
20,"Rogers, Andrew",26y 340d,58 (36-0-22 62.07%),3 (0.05),50 (31-0-19 62.00%),2 (0.04)
37,"Simpson, Sean",21y 96d,20 (12-0-8 60.00%),7 (0.35),13 (11-0-2 84.62%),6 (0.46)
34,"Spencer, Trevor",26y 23d,35 (22-0-13 62.86%),28 (0.80),1 (1-0-0 100.00%),
26,"Stoneham, Barry",23y 162d,101 (55-1-45 54.95%),82 (0.81),←,
Totals,Totals,24y 314d,1437 (751-7-679 52.26%),1463 (1.02),,
C,"Blight, Malcolm",41y 155d,80 (44-0-36 55.00%),,64 (38-0-26 59.38%),
