Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 37d,53 (39-1-13 74.53%),26 (0.49),←,
18,"Betts, Eddie",30y 265d,273 (132-3-138 48.90%),526 (1.93),89 (57-0-32 64.04%),236 (2.65)
16,"Brown, Luke",24y 330d,111 (66-1-44 59.91%),11 (0.10),←,
23,"Cameron, Charlie",23y 44d,69 (45-1-23 65.94%),80 (1.16),←,
2,"Crouch, Brad",23y 216d,57 (33-0-24 57.89%),19 (0.33),←,
44,"Crouch, Matt",22y 119d,68 (46-1-21 68.38%),15 (0.22),←,
26,"Douglas, Richard",30y 193d,216 (120-1-95 55.79%),146 (0.68),←,
20,"Greenwood, Hugh",25y 165d,12 (8-1-3 70.83%),8 (0.67),←,
24,"Jacobs, Sam",29y 130d,170 (96-1-73 56.76%),44 (0.26),153 (89-1-63 58.50%),41 (0.27)
4,"Jenkins, Josh",28y 191d,110 (66-1-43 60.45%),222 (2.02),←,
42,"Keath, Alex",25y 210d,5 (3-1-1 70.00%),,←,
8,"Kelly, Jake",22y 209d,30 (19-1-10 65.00%),,←,
3,"Knight, Riley",22y 144d,27 (20-1-6 75.93%),20 (0.74),←,
29,"Laird, Rory",23y 232d,97 (60-1-36 62.37%),9 (0.09),←,
6,"Lever, Jake",21y 166d,52 (36-0-16 69.23%),3 (0.06),←,
27,"Lynch, Tom",26y 337d,102 (65-1-36 64.22%),153 (1.50),96 (61-1-34 64.06%),149 (1.55)
14,"Mackay, David",29y 24d,181 (110-1-70 61.05%),55 (0.30),←,
41,"McGovern, Mitch",22y 311d,34 (25-1-8 75.00%),49 (1.44),←,
9,"Sloane, Rory",27y 154d,162 (96-1-65 59.57%),104 (0.64),←,
33,"Smith, Brodie",25y 216d,141 (87-1-53 62.06%),45 (0.32),←,
12,"Talia, Daniel",25y 320d,143 (87-1-55 61.19%),6 (0.04),←,
13,"Walker, Taylor",27y 115d,150 (87-1-62 58.33%),352 (2.35),←,
Totals,Totals,25y 204d,2263 (1346-22-895 59.48%),1893 (0.84),,
C,"Pyke, Don",48y 256d,45 (32-1-12 72.22%),,←,
