Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",8,6,8,16,1,,,1.0,1.0,1.0,,6.0,1.0,2.0,,6.0,11.0,1.0,,5.0,,,100.0
35,"Biglands, Rhett",3,2,,3,1,,12.0,4.0,,2.0,,5.0,1.0,2.0,,3.0,2.0,1.0,1.0,2.0,,,69.0
10,"Bode, Matthew",12,5,5,17,2,1.0,,3.0,,4.0,3.0,4.0,1.0,,,9.0,7.0,,1.0,1.0,,2.0,96.0
24,"Burton, Brett",10,5,5,15,,1.0,,2.0,,5.0,,8.0,2.0,3.0,,6.0,9.0,,,1.0,1.0,,90.0
4,"Clarke, Matthew",4,4,4,8,,,9.0,,,1.0,1.0,1.0,1.0,,,4.0,5.0,1.0,,2.0,,,59.0
11,"Doughty, Michael",7,4,13,20,,,,3.0,,4.0,3.0,2.0,1.0,,,3.0,16.0,,,1.0,1.0,1.0,62.0
9,"Edwards, Tyson",11,5,16,27,,,,3.0,2.0,,5.0,1.0,,,,11.0,15.0,,,6.0,,,83.0
36,"Goodwin, Simon",21,6,15,36,,,,2.0,5.0,11.0,5.0,2.0,,,1.0,14.0,22.0,,,3.0,3.0,2.0,91.0
34,"Hart, Ben",13,6,4,17,,,,2.0,2.0,3.0,,2.0,1.0,2.0,,7.0,11.0,1.0,,2.0,,,100.0
18,"Johncock, Graham",14,9,9,23,,,,,10.0,2.0,1.0,2.0,,1.0,,4.0,18.0,,,4.0,6.0,,100.0
21,"Knights, Chris",5,2,8,13,,,,2.0,2.0,,1.0,3.0,,,,3.0,10.0,,,1.0,1.0,,36.0
39,"Mattner, Martin",3,,6,9,,1.0,,4.0,1.0,2.0,1.0,2.0,3.0,2.0,,5.0,6.0,,,2.0,3.0,,79.0
16,"McGregor, Ken",5,4,5,10,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,3.0,7.0,1.0,,3.0,,,100.0
23,"McLeod, Andrew",15,6,8,23,1,1.0,,3.0,2.0,3.0,4.0,3.0,,,,10.0,15.0,1.0,1.0,2.0,3.0,,90.0
22,"Perrie, Ian",5,6,5,10,1,,,1.0,,2.0,,2.0,1.0,,,3.0,6.0,1.0,,1.0,,,86.0
33,"Reilly, Brent",9,3,5,14,,2.0,,3.0,,2.0,2.0,4.0,,1.0,,5.0,9.0,,2.0,1.0,,,59.0
32,"Ricciuto, Mark",9,8,1,10,5,3.0,,,1.0,2.0,,5.0,1.0,3.0,,1.0,10.0,,6.0,1.0,,,94.0
25,"Rutten, Ben",5,3,8,13,,,,5.0,4.0,,,1.0,,1.0,,2.0,11.0,,,5.0,,,100.0
12,"Shirley, Robert",9,6,8,17,,,,3.0,,2.0,1.0,1.0,,1.0,,6.0,11.0,,,3.0,,,73.0
27,"Stevens, Scott",5,2,2,7,1,,,3.0,3.0,2.0,,,1.0,,,4.0,3.0,1.0,,,,1.0,85.0
5,"Thompson, Scott",13,5,9,22,,,,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,7.0,16.0,,,1.0,1.0,,62.0
7,"van Berlo, Nathan",7,4,6,13,1,,,,1.0,3.0,,,2.0,,,5.0,9.0,,,,1.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,101,150,343,13,10.0,21.0,49.0,38.0,54.0,28.0,60.0,19.0,20.0,1.0,121.0,229.0,8.0,11.0,47.0,20.0,6.0,
Opposition,Opposition,214,115,171,385,13,12.0,37.0,57.0,33.0,51.0,30.0,47.0,20.0,19.0,5.0,122.0,262.0,13.0,10.0,53.0,31.0,4.0,
